sp_day,mean_speed,sd_speed
1.0,15.130655779694298,0.6655259050568518
2.0,13.760755595611625,1.1651031519762411
3.0,13.084602049642315,4.748005115049999
4.0,12.23720848947854,0.816070121645837
5.0,12.215614260228133,0.8650846599022751
6.0,12.351730119690608,0.6953234565286571
7.0,13.205726957491258,0.8010813318772502
