DOLocationID,dohour,mean_hour,sd_hour
66,9,18.96712328767123,7.581354636894568
66,10,19.545205479452054,5.839074542242118
66,11,18.86849315068493,6.281773667959943
66,12,20.621917808219177,6.998002983884529
66,13,20.90958904109589,7.351836213475494
66,14,20.60821917808219,6.764681904606475
66,15,19.446575342465753,6.127807322375561
66,16,18.117808219178084,6.651021206926588
66,17,21.416438356164385,6.6919464000022275
66,18,30.594520547945205,8.82958143711575
66,19,34.23835616438356,11.010766835301245
66,20,32.56986301369863,10.624907044603159
66,21,32.35068493150685,11.835770926757533
66,22,30.7013698630137,12.316393225062438
66,23,25.58082191780822,10.820065018977608
67,0,3.8645533141210375,2.3026963371843756
67,1,3.3273809523809526,1.8957832983080014
67,2,3.048076923076923,1.911447025265994
67,3,2.4555555555555557,1.7702274092740824
67,4,2.344569288389513,1.701723612588048
67,5,1.5098039215686274,0.8905093250020347
67,6,1.2802547770700636,0.5527831088607692
67,7,1.378698224852071,0.6160710457322981
67,8,1.525,0.74979059053061
67,9,1.4881516587677726,0.7128760633181599
67,10,1.6243902439024391,0.8577159842909972
67,11,1.5245098039215685,0.8151202002098273
67,12,1.6352941176470588,0.8443474695732265
67,13,1.6356275303643724,0.7735633884737342
67,14,1.7008196721311475,0.8822899406456478
67,15,1.8669064748201438,1.0408194833868338
67,16,1.913533834586466,1.131056073873938
67,17,2.0643939393939394,1.3395210866425682
67,18,2.423841059602649,1.4669655261977677
67,19,2.6253776435045317,1.4909289638125072
67,20,2.972049689440994,1.618380066961088
67,21,3.580357142857143,2.171614955248576
67,22,4.103151862464183,2.366120140646912
67,23,4.192634560906516,2.5399651314370026
68,0,256.61095890410957,123.32881489282695
68,1,183.8849315068493,122.47257112884553
68,2,138.0521978021978,106.02341349924738
68,3,99.18904109589042,81.44255637848431
68,4,64.35068493150685,45.99925681222288
68,5,52.945205479452056,11.35986090854586
68,6,127.61369863013698,45.900469589485674
68,7,158.6164383561644,59.03031213720716
68,8,233.63835616438357,84.1287648442164
68,9,282.4356164383562,72.46321038880676
68,10,276.92602739726027,47.834507600861
68,11,286.09589041095893,43.537960064538616
68,12,310.97534246575344,47.84449335275528
68,13,308.551912568306,51.57955721368166
68,14,316.8986301369863,47.78866162006424
68,15,315.2904109589041,47.02609798095279
68,16,291.28767123287673,49.461684430524684
68,17,318.6191780821918,49.38106106221582
68,18,390.38904109589043,61.88123941600065
68,19,421.3606557377049,84.08007262230197
68,20,383.5917808219178,78.97304755390815
68,21,362.9178082191781,71.06755674396386
68,22,359.44109589041096,77.72040590026032
68,23,321.25956284153006,101.20174265555265
69,0,9.6,3.4947370163127887
69,1,6.632876712328767,3.1937462412407958
69,2,5.254189944134078,3.2470062553194223
69,3,4.275862068965517,2.9469454910666224
69,4,4.511695906432749,3.0602231036172522
69,5,3.16969696969697,2.027543597211319
69,6,2.7203647416413372,1.508384651473833
69,7,4.377094972067039,2.671612454268206
69,8,5.138028169014085,2.9073434297332867
69,9,5.427350427350428,2.7012681867689143
69,10,3.957983193277311,2.0128587668902846
69,11,3.5277777777777777,1.7565811170209917
69,12,3.6866096866096867,1.9254142897621254
69,13,3.7535816618911175,1.933378930488834
69,14,4.041666666666667,1.959460303161495
69,15,4.222535211267606,2.012264456728579
69,16,4.005571030640668,2.121971294106775
69,17,4.340782122905028,2.1644081620370024
69,18,5.898351648351649,2.628116154326303
69,19,6.428571428571429,3.0238459343282242
69,20,6.711538461538462,2.7154854055025504
69,21,7.222527472527473,2.924662526610546
69,22,7.764383561643836,3.2697989429323577
69,23,8.928571428571429,3.7091736685444983
70,0,6.556473829201102,3.1463353613060576
70,1,4.463276836158192,2.8224226623920625
70,2,3.246153846153846,2.3832670881156703
70,3,2.674342105263158,1.872820950230063
70,4,3.0605095541401273,2.0828297893054852
70,5,2.5280528052805282,1.5584756000264701
70,6,2.176282051282051,1.1885094114713217
70,7,2.865625,1.6901168320433095
70,8,3.464589235127479,2.210388286950583
70,9,4.013927576601671,2.178443374669087
70,10,4.369747899159663,2.2938567672919143
70,11,4.47457627118644,2.4264075885866605
70,12,4.214689265536723,2.257931325168289
70,13,4.578212290502793,2.3450944423630404
70,14,5.21606648199446,2.5653388418190772
70,15,6.0576923076923075,2.8670198681467807
70,16,6.164835164835165,3.342731883741757
70,17,6.193370165745856,2.9997525698507688
70,18,6.8402203856749315,3.823716620132169
70,19,6.796143250688705,3.6204279990837582
70,20,7.520661157024794,3.4177773145143027
70,21,8.264462809917354,4.082915344195519
70,22,7.922865013774104,3.6813102025902724
70,23,8.117808219178082,3.7774396259840137
71,0,3.858356940509915,2.080017104814869
71,1,3.2604790419161676,1.7262661918212117
71,2,2.356164383561644,1.4250567048578955
71,3,1.9612068965517242,1.3169735442733346
71,4,2.013452914798206,1.4440927218983084
71,5,1.5829145728643217,0.8479979677283477
71,6,1.4764150943396226,0.7314274671327942
71,7,1.9045801526717556,1.1083357165591758
71,8,2.2870967741935484,1.3286102273562082
71,9,2.2445141065830723,1.1986993733599183
71,10,2.1924398625429555,1.2801176773729592
71,11,2.1926910299003324,1.2527621751763596
71,12,2.1267605633802815,1.2796816903771842
71,13,2.360248447204969,1.4705956791305117
71,14,2.551282051282051,1.3857096655159982
71,15,2.923076923076923,1.595786236687226
71,16,3.017699115044248,1.598717871382352
71,17,2.5535168195718656,1.527672610971122
71,18,2.785276073619632,1.7444146694331193
71,19,3.009063444108761,1.6975676089251168
71,20,2.9884393063583814,1.567749016094421
71,21,3.0,1.6800253590647343
71,22,3.3877551020408165,1.7831476960508617
71,23,3.7031700288184437,1.8657442168119776
72,0,3.306590257879656,1.7121899353554217
72,1,2.5440729483282674,1.513769062687608
72,2,2.2406015037593985,1.4256431898453577
72,3,1.8253275109170306,1.1141299422558655
72,4,2.2235772357723578,1.3135141400270889
72,5,1.7172995780590716,0.9021139761551182
72,6,1.6695278969957081,0.9086596041191985
72,7,1.5789473684210527,0.8850993219501407
72,8,1.8754716981132076,1.0816838830592843
72,9,2.0675675675675675,1.1329407491929397
72,10,2.0850340136054424,1.1520484051676672
72,11,2.2027027027027026,1.3223474732944678
72,12,2.1003460207612457,1.187448778716844
72,13,2.472491909385113,1.444892686022959
72,14,2.3639240506329116,1.2985324245876357
72,15,2.514018691588785,1.455793293070665
72,16,2.932098765432099,1.5938214419993224
72,17,2.736842105263158,1.5227381953697066
72,18,3.2818991097922847,1.9473880435526514
72,19,3.0741839762611276,1.7535214574581879
72,20,3.0722543352601157,1.5409329393363864
72,21,3.254335260115607,1.7089860517148812
72,22,3.3125,1.719359351967058
72,23,3.352272727272727,1.7396975388117117
73,0,1.7869565217391303,1.0034022245850656
73,1,1.3954802259887005,0.6498093434580664
73,2,1.3153846153846154,0.6104340225491284
73,3,1.3269230769230769,0.688917931509617
73,4,1.2980769230769231,0.5552889161807204
73,5,1.1408450704225352,0.42412176984201544
73,6,1.1979166666666667,0.4500243658120763
73,7,1.3154761904761905,0.5805209404525935
73,8,1.2576687116564418,0.5041672887074795
73,9,1.3370165745856353,0.6166305798012124
73,10,1.361963190184049,0.6742356064148952
73,11,1.3294117647058823,0.6506843969822521
73,12,1.2746478873239437,0.5852121661352129
73,13,1.3151515151515152,0.5717544736359219
73,14,1.3144329896907216,0.5473420827873363
73,15,1.4444444444444444,0.67866301543288
73,16,1.373134328358209,0.6819638017268012
73,17,1.4598930481283423,0.712594826215614
73,18,1.4627659574468086,0.7042246910748012
73,19,1.4526315789473685,0.7870435074348671
73,20,1.4432432432432432,0.7057760685865057
73,21,1.588235294117647,0.8299217152695401
73,22,1.6680851063829787,0.8966000315957913
73,23,1.7836734693877552,1.0353084079143564
74,0,92.06575342465753,30.321556086560967
74,1,67.73972602739725,30.03268704484373
74,2,48.247252747252745,25.99596001949903
74,3,37.15890410958904,23.56069923084361
74,4,36.10958904109589,22.376254120317423
74,5,29.865753424657534,9.188565205919215
74,6,51.22950819672131,15.232510412144713
74,7,111.91232876712328,45.32080989040669
74,8,107.24657534246575,31.4109507143283
74,9,95.38082191780822,23.233765793537835
74,10,91.87945205479453,32.968795431838345
74,11,92.71506849315068,31.27327120876459
74,12,91.61748633879782,28.19494018958603
74,13,99.00821917808219,26.1531297552661
74,14,101.9945205479452,24.744074051423933
74,15,114.4904109589041,24.581397440043435
74,16,116.48493150684932,24.689899118274475
74,17,127.84657534246575,26.491415166525446
74,18,133.8794520547945,33.507121429811285
74,19,124.10684931506849,29.068639538278237
74,20,117.67397260273972,27.95454526429134
74,21,114.0958904109589,25.82706880512924
74,22,114.97808219178083,27.1741344705585
74,23,110.01366120218579,27.649911773447343
75,0,112.35068493150685,38.276004315990335
75,1,78.51780821917808,39.10900286472425
75,2,57.04945054945055,35.782904866556144
75,3,44.42739726027397,31.00165389187021
75,4,42.43013698630137,26.293434421210584
75,5,39.75616438356165,9.169541468477831
75,6,113.45753424657535,41.12065441086855
75,7,188.7431693989071,81.71500521019827
75,8,197.75409836065575,84.74192682043292
75,9,176.93698630136987,56.42031117311114
75,10,155.3041095890411,33.391584607881676
75,11,148.10655737704917,30.471313446984365
75,12,155.83835616438355,29.727030241191443
75,13,165.16986301369863,30.562288606570256
75,14,171.29041095890412,30.400315229277478
75,15,179.1095890410959,33.44429584071397
75,16,166.5095890410959,29.638166682188654
75,17,172.19452054794522,34.49809634185346
75,18,187.21917808219177,39.42500412012716
75,19,174.31506849315068,35.53843172481843
75,20,165.0082191780822,32.466422863909735
75,21,164.8,35.843309796151054
75,22,167.47671232876712,41.76560220591896
75,23,150.58356164383562,40.030369699377694
76,0,5.2754820936639115,2.4133902420275586
76,1,4.205056179775281,2.1998917379741156
76,2,3.2037037037037037,1.9770788373947477
76,3,2.3096085409252667,1.4687993845065401
76,4,2.397163120567376,1.6462161190632103
76,5,2.438775510204082,1.565844873498766
76,6,2.3493150684931505,1.3777438889048905
76,7,2.6790123456790123,1.6055411825958248
76,8,2.810810810810811,1.8145007288018744
76,9,3.742857142857143,2.0806497930202603
76,10,4.062857142857143,2.20094870327163
76,11,3.5314285714285716,1.9617797060901556
76,12,3.415204678362573,2.018274963663686
76,13,4.031428571428571,2.2638648177886966
76,14,3.9661971830985916,2.145547462959338
76,15,4.1194444444444445,2.2699833045714493
76,16,4.286931818181818,2.3942118512154242
76,17,3.695156695156695,1.9859375377760258
76,18,4.546478873239437,2.443706952221913
76,19,4.819718309859155,2.372429903967675
76,20,3.822674418604651,2.0276392939859145
76,21,3.7430167597765363,1.957788111884136
76,22,4.280112044817927,2.147633133777353
76,23,5.1510989010989015,2.4856001600178748
77,0,2.1,1.2199065714269892
77,1,1.7167381974248928,0.9175133209360027
77,2,1.4919786096256684,0.8511155485357712
77,3,1.5642857142857143,0.8993260009082124
77,4,1.4530386740331491,0.7704646099352496
77,5,1.3537414965986394,0.6281383789653772
77,6,1.32,0.5594820231501528
77,7,1.2887323943661972,0.6140319708391951
77,8,1.456989247311828,0.6980897254283431
77,9,1.5446009389671362,0.8265245806701362
77,10,1.544502617801047,0.7447066810379673
77,11,1.5492957746478873,0.8375965006814201
77,12,1.5714285714285714,0.7732293307186413
77,13,1.6481481481481481,0.8660502677801882
77,14,1.4870689655172413,0.7783910781527772
77,15,1.6434426229508197,0.8558188825080275
77,16,1.654867256637168,0.9547068101841508
77,17,1.78125,0.8789548675516993
77,18,1.8040816326530613,0.9971186324000222
77,19,1.6988416988416988,0.9286767540987038
77,20,1.756198347107438,0.9611017676594329
77,21,1.6311111111111112,0.8301845272024464
77,22,1.7357723577235773,0.9515298171184334
77,23,1.978494623655914,1.1282363006705853
78,0,2.533123028391167,1.4657505618281925
78,1,2.0596491228070177,1.2247246958712983
78,2,1.8008474576271187,1.014028894020482
78,3,1.771186440677966,1.0908596411002287
78,4,1.8514851485148516,1.344871508881137
78,5,1.3515151515151516,0.6420817952420291
78,6,1.2638036809815951,0.5191186840545379
78,7,1.5902439024390245,0.8152363058264993
78,8,1.9015151515151516,1.0454307496152206
78,9,1.7728937728937728,0.9737726322964769
78,10,1.692,0.9341447992811908
78,11,1.6055776892430278,0.9250993270672287
78,12,1.7569721115537849,0.89481908518936
78,13,1.728744939271255,0.9602377562357711
78,14,1.5708154506437768,0.7962236978397638
78,15,1.7559055118110236,1.0154267424573589
78,16,1.8365019011406845,1.0806585173417376
78,17,1.6733067729083666,0.9104090407690077
78,18,1.8778625954198473,0.9905523113045499
78,19,1.9080882352941178,1.0068074673534386
78,20,1.8054474708171206,0.9484205075513542
78,21,1.829090909090909,1.0515322027675615
78,22,1.9322033898305084,1.119772917632544
78,23,2.2325581395348837,1.3237836306493571
79,0,386.3808219178082,230.51492803888672
79,1,301.52054794520546,250.8393004675295
79,2,226.96428571428572,218.49126121623954
79,3,144.57808219178082,149.31564605108397
79,4,75.21643835616439,70.99020791030247
79,5,31.364383561643837,15.486660068338061
79,6,40.84931506849315,9.745485335256003
79,7,70.40821917808219,21.98677020682332
79,8,98.04657534246576,25.281394812768166
79,9,118.5041095890411,24.16309304460963
79,10,146.65205479452055,45.44495556330576
79,11,182.2821917808219,63.60489161173957
79,12,220.46027397260275,84.3429139068503
79,13,234.3068493150685,94.19511012594721
79,14,239.1041095890411,80.76485410677749
79,15,250.77534246575343,73.61851434300988
79,16,261.45205479452056,74.95387612785882
79,17,339.213698630137,73.40335897311036
79,18,487.6958904109589,95.7438668140964
79,19,571.0767123287671,133.60360276010587
79,20,548.2301369863013,143.84938197177803
79,21,519.4547945205479,130.68026268433246
79,22,507.0219178082192,142.4218102881804
79,23,460.4398907103825,184.0661746517999
80,0,49.397260273972606,20.94507451214805
80,1,39.43835616438356,23.288672375784866
80,2,29.906593406593405,22.502820403322758
80,3,22.95068493150685,20.503759527202817
80,4,20.934246575342467,19.453552877415948
80,5,8.939058171745152,7.414823606161884
80,6,5.241573033707865,2.9878744242241395
80,7,4.646239554317549,2.5555681475903884
80,8,5.072222222222222,2.3733209706207807
80,9,5.31767955801105,2.590450634509424
80,10,6.208791208791209,2.927090088473226
80,11,6.747222222222222,3.2457373898640687
80,12,7.495890410958904,3.2552762899976693
80,13,8.517808219178082,3.5568901740666425
80,14,9.75068493150685,4.565852811054837
80,15,10.778082191780822,4.288697341074074
80,16,11.013698630136986,4.415548049705311
80,17,13.192307692307692,4.859609905536683
80,18,19.145205479452056,6.3030831696817975
80,19,23.813698630136987,8.148237102340584
80,20,28.75890410958904,8.890787855181046
80,21,33.88493150684931,9.67254627477188
80,22,40.40163934426229,12.713272001197025
80,23,47.78630136986301,14.304319211194215
81,0,1.8306451612903225,0.945663652693216
81,1,1.6294416243654823,0.8450010221545569
81,2,1.3478260869565217,0.5876114450973482
81,3,1.2395833333333333,0.4756113332868312
81,4,1.3265306122448979,0.588121423119053
81,5,1.2542372881355932,0.6043868462871548
81,6,1.2704081632653061,0.5197058702023318
81,7,1.3480662983425415,0.6371456453260026
81,8,1.3144654088050314,0.5861088677102013
81,9,1.5520833333333333,0.7909142654031156
81,10,1.4789473684210526,0.7538816289330662
81,11,1.4825581395348837,0.729285777413792
81,12,1.489247311827957,0.7866401169794122
81,13,1.5027322404371584,0.8443367703452461
81,14,1.4367816091954022,0.7857274443276434
81,15,1.3959390862944163,0.6512027775547945
81,16,1.56,0.8776395936154013
81,17,1.52803738317757,0.8203164845022753
81,18,1.7322175732217573,1.0225645891666773
81,19,1.7863247863247864,0.9789988740282937
81,20,1.7107438016528926,0.882640479610882
81,21,1.6083333333333334,0.8658643427073932
81,22,1.6721991701244814,0.8969943664813665
81,23,1.6905660377358491,0.8225662336193237
82,0,21.76986301369863,6.760557168084701
82,1,21.4027397260274,8.39475851321872
82,2,17.664835164835164,9.258323615595948
82,3,13.26027397260274,8.186069977893824
82,4,13.38082191780822,9.718011169001452
82,5,7.447222222222222,5.366510519825091
82,6,5.8192090395480225,3.9286949654835843
82,7,6.461538461538462,2.8969735982262006
82,8,6.44475138121547,3.0577973657947393
82,9,6.440771349862259,2.9486754138415234
82,10,7.021917808219178,3.005409343649594
82,11,6.306849315068493,2.889747354214157
82,12,5.7217630853994494,2.529875672062189
82,13,6.095890410958904,2.7404398437856288
82,14,6.670360110803324,2.8036547839806825
82,15,7.284931506849315,3.138894221236038
82,16,6.8273972602739725,2.8584394167872484
82,17,6.326923076923077,2.7931913252032183
82,18,6.454794520547945,2.631437219378477
82,19,7.980821917808219,3.1171564217664876
82,20,8.465753424657533,3.1721755273622874
82,21,10.35890410958904,3.515266376368043
82,22,12.465753424657533,4.33260761957362
82,23,17.589041095890412,5.225769874503996
83,0,9.178082191780822,3.881990206100331
83,1,8.449315068493151,4.032257407991866
83,2,6.603305785123967,4.103251652588371
83,3,5.442528735632184,3.7392884768753687
83,4,6.375706214689266,4.8615479976315905
83,5,4.098265895953757,2.774970405658918
83,6,3.2759643916913945,1.8446635642834563
83,7,3.110144927536232,1.774999584632791
83,8,3.7982954545454546,2.1973040832791524
83,9,3.171597633136095,1.7852406243637455
83,10,2.845029239766082,1.6271041416287955
83,11,2.8537313432835822,1.6810255244448304
83,12,2.801749271137026,1.6298736635621311
83,13,2.778787878787879,1.6856731495239172
83,14,3.1143695014662756,1.6472254653371952
83,15,3.5517241379310347,1.9356126788210493
83,16,3.5504322766570606,1.8166438559338003
83,17,3.4674220963172804,1.8600734300232742
83,18,3.9553072625698324,1.9033252018750675
83,19,4.30532212885154,2.111844531616096
83,20,4.627777777777778,2.0536822166193476
83,21,5.6187845303867405,2.316622018524588
83,22,6.53021978021978,2.7964300256224375
83,23,7.967123287671233,3.284832559438851
84,0,1.037037037037037,0.1906258770929863
84,1,1.1568627450980393,0.4182128175753509
84,2,1.0869565217391304,0.2881040655200303
84,3,1.1071428571428572,0.314970394174356
84,4,1.1333333333333333,0.43417248545530474
84,5,1.375,0.8850612031567836
84,6,1.0,0.0
84,7,1.0,0.0
84,8,1.0,0.0
84,9,1.0,0.0
84,10,1.0714285714285714,0.2672612419124244
84,11,1.0454545454545454,0.21320071635561041
84,12,1.0277777777777777,0.16666666666666666
84,13,1.0681818181818181,0.25497170592935275
84,14,1.0476190476190477,0.21821789023599236
84,15,1.03125,0.1767766952966369
84,16,1.1785714285714286,0.4755948656056709
84,17,1.0,0.0
84,18,1.027027027027027,0.1643989873053573
84,19,1.0909090909090908,0.2908033634511526
84,20,1.1025641025641026,0.3073547406047281
84,21,1.0425531914893618,0.20402970888857874
84,22,1.1666666666666667,0.41448144927713204
84,23,1.0888888888888888,0.28779903201415186
85,0,4.2,2.1318144310332414
85,1,3.5767045454545454,2.2366597101250467
85,2,2.6026058631921822,1.5733876645128904
85,3,2.1877394636015324,1.4620859259758419
85,4,2.4463519313304722,1.7114968735070106
85,5,1.7277486910994764,1.2687393908027738
85,6,1.4970059880239521,0.7594723239245134
85,7,1.6891385767790261,0.8994536810382762
85,8,1.7296137339055795,1.0945902737539621
85,9,1.7081545064377683,0.978551239204673
85,10,1.8346153846153845,1.1285834588990855
85,11,1.7698412698412698,1.0032830443771268
85,12,1.6547619047619047,0.929730899066192
85,13,1.7874015748031495,1.0069318738497581
85,14,1.81496062992126,1.0711877888943107
85,15,1.8044280442804428,0.9711289465947912
85,16,1.9148148148148147,1.0856289026540549
85,17,2.0701754385964914,1.0918979651487688
85,18,2.3645161290322583,1.3192741917216813
85,19,2.6408668730650153,1.578524900375084
85,20,2.483974358974359,1.587653197200693
85,21,2.690851735015773,1.5028490559300876
85,22,3.6294117647058823,1.9950572273180947
85,23,3.608450704225352,1.7918322597663352
86,0,1.5991189427312775,0.8160985966280949
86,1,1.4772727272727273,0.763110517774236
86,2,1.3391304347826087,0.6053410887381773
86,3,1.2153846153846153,0.5446417312184363
86,4,1.2115384615384615,0.49848942252976386
86,5,1.3846153846153846,0.7194379307456531
86,6,1.5816326530612246,0.9049546738926235
86,7,1.4470588235294117,0.7134528484304473
86,8,1.3333333333333333,0.6386663736585052
86,9,1.421383647798742,0.8064898768757516
86,10,1.5178571428571428,0.8403963584820389
86,11,1.3850931677018634,0.62311828533235
86,12,1.4166666666666667,0.671621373109287
86,13,1.5132275132275133,0.7760268804873938
86,14,1.4806629834254144,0.7497492930676857
86,15,1.6168224299065421,0.9053296529592971
86,16,1.7768240343347639,1.0471530570728915
86,17,1.518348623853211,0.7693033700279405
86,18,1.8185483870967742,1.0509965916718713
86,19,1.8095238095238095,1.0746466509651633
86,20,1.5196078431372548,0.7781548487339347
86,21,1.5674418604651164,0.8613510714760686
86,22,1.565217391304348,0.8320064114487669
86,23,1.6512605042016806,0.8370498269899348
87,0,115.43287671232876,53.934168395813295
87,1,88.46027397260274,68.2027656051312
87,2,71.1043956043956,69.15160876219394
87,3,52.942465753424656,57.81416305670534
87,4,32.202739726027396,32.460923137440496
87,5,15.819178082191781,5.648608151382953
87,6,37.49589041095891,18.520499767455217
87,7,83.28493150684932,46.633783888820915
87,8,112.17486338797814,61.18149081605023
87,9,131.6904109589041,66.1614329499859
87,10,109.22465753424657,38.17072615749715
87,11,95.73150684931507,24.82265048536864
87,12,93.3917808219178,18.56255945655671
87,13,94.35616438356165,17.90064909423346
87,14,97.9013698630137,17.937348943734943
87,15,91.25479452054795,15.856612316230171
87,16,84.65205479452055,17.77073243301413
87,17,88.65479452054795,20.156973550576755
87,18,111.04109589041096,21.92384318258608
87,19,118.34246575342466,22.353072887854378
87,20,126.67671232876712,23.693779731244472
87,21,147.97260273972603,34.74189469974276
87,22,158.13698630136986,41.4336869463676
87,23,145.0,46.29908724210506
88,0,34.484931506849314,14.39256973321705
88,1,24.117808219178084,15.623834835376341
88,2,17.35989010989011,13.83649647485355
88,3,12.920110192837466,11.46441566357226
88,4,10.389041095890411,6.917638739217918
88,5,8.860273972602739,13.025110361326417
88,6,20.90934065934066,22.779697611152184
88,7,54.42191780821918,32.22026803327501
88,8,100.4931506849315,50.15194585196293
88,9,118.48219178082192,55.574549828041754
88,10,90.75342465753425,32.444534590250505
88,11,73.32054794520548,20.050725226697246
88,12,65.74794520547945,17.10253587640099
88,13,60.134246575342466,15.765487929788543
88,14,57.42465753424658,14.71236846806411
88,15,50.62465753424657,12.817353672691427
88,16,42.13972602739726,11.25233479711083
88,17,40.32876712328767,9.842516533773132
88,18,46.04383561643836,12.8931895547991
88,19,44.62739726027397,11.87935299365225
88,20,43.47671232876712,10.848741768183636
88,21,44.92876712328767,12.676462997823172
88,22,44.31232876712329,13.569559756290081
88,23,41.12021857923497,13.833323908701454
89,0,23.134246575342466,8.260594582178783
89,1,17.671232876712327,8.439270440254377
89,2,12.832417582417582,7.564011039767035
89,3,9.422651933701658,6.628724167100365
89,4,8.657458563535911,6.977114322635934
89,5,4.410029498525073,3.5166576973134602
89,6,3.941348973607038,2.4703101612075193
89,7,4.2,2.1318144310332405
89,8,3.84985835694051,1.9151329862127722
89,9,4.279329608938547,2.107786710135391
89,10,4.4789915966386555,2.370874558317563
89,11,5.299168975069252,2.4322427640009083
89,12,4.813370473537605,2.3721474028637988
89,13,5.778082191780822,2.606534823177075
89,14,6.024861878453039,2.8219442047005474
89,15,6.967032967032967,2.893711427926304
89,16,7.326923076923077,3.0532898546019673
89,17,7.364383561643836,2.9550371347685136
89,18,9.723287671232876,3.5312778462558656
89,19,11.723287671232876,4.157296001085838
89,20,13.33972602739726,4.7716752341412985
89,21,17.506849315068493,6.1181662655166855
89,22,21.394520547945206,7.770964031639364
89,23,23.534246575342465,8.435082078101454
90,0,169.36164383561643,83.86200502850065
90,1,126.28493150684932,92.1920827916344
90,2,93.45479452054795,82.07820085288252
90,3,68.23013698630137,64.32990751862474
90,4,47.90958904109589,35.52085041762214
90,5,33.64383561643836,8.452468692983777
90,6,52.47397260273973,19.786567395204305
90,7,92.32876712328768,34.89295041782013
90,8,145.813698630137,48.50578677120435
90,9,186.16120218579235,50.23226843350246
90,10,191.67397260273972,37.74430321398367
90,11,193.91232876712328,38.340980088898746
90,12,209.46027397260275,39.48830241219871
90,13,207.17534246575343,40.756742113401685
90,14,209.9890410958904,35.61785714644198
90,15,216.16986301369863,38.20101073446915
90,16,199.5601092896175,37.979380764774135
90,17,214.28415300546447,38.95372906999683
90,18,253.42349726775956,51.08041894689596
90,19,269.4054794520548,57.154552111235866
90,20,255.77260273972604,58.710645599147256
90,21,254.37260273972603,57.2563957276706
90,22,249.51232876712328,61.128472047292895
90,23,217.18852459016392,71.0422986446899
91,0,3.8271954674220963,2.02853151900969
91,1,3.012084592145015,1.7494169259216839
91,2,2.0918367346938775,1.2991470136264631
91,3,1.905579399141631,1.2351231035621852
91,4,1.9216589861751152,1.2278937905816478
91,5,1.5729166666666667,0.9007825761878944
91,6,1.6652542372881356,0.826567073247969
91,7,1.6859504132231404,0.96436987662501
91,8,2.055363321799308,1.1889453000734325
91,9,2.1237113402061856,1.2311284307252113
91,10,2.604501607717042,1.498766910097717
91,11,2.4448051948051948,1.450667248824939
91,12,2.2565789473684212,1.2267465384725293
91,13,2.635514018691589,1.5024512681229005
91,14,2.8260869565217392,1.6063162609242658
91,15,3.0577507598784193,1.7302040056318808
91,16,2.9464285714285716,1.60692133038519
91,17,2.8323353293413174,1.5212318961325895
91,18,3.4545454545454546,1.8251743290056792
91,19,3.4171597633136095,1.8792798618954432
91,20,3.17201166180758,1.6865925647279982
91,21,3.557142857142857,1.8296798088816146
91,22,3.6918767507002803,1.9430851486435943
91,23,3.6079545454545454,1.8442933677747757
92,0,6.329670329670329,3.134470030221524
92,1,4.692957746478873,2.4960603955452667
92,2,3.3137254901960786,2.1316370626868575
92,3,2.487719298245614,1.675430381478921
92,4,2.7597173144876326,2.096654526500127
92,5,2.197986577181208,1.3599846403696783
92,6,2.6842105263157894,1.4379392104440059
92,7,2.8633540372670807,1.6855511847421065
92,8,4.205555555555556,2.1234785730934225
92,9,4.774104683195592,2.4480664283531883
92,10,4.754874651810585,2.216260987242602
92,11,4.914600550964187,2.429305778719309
92,12,5.222222222222222,2.5024902484357354
92,13,5.326869806094183,2.553553821464035
92,14,5.788461538461538,2.4543835740454636
92,15,6.7095890410958905,2.6192527027300536
92,16,6.415977961432507,2.8441018389346038
92,17,6.158333333333333,2.8451077102648252
92,18,6.760989010989011,3.06684304976468
92,19,6.906593406593407,3.264646663842203
92,20,6.484848484848484,3.230836688695969
92,21,6.852054794520548,2.907932953649961
92,22,7.101648351648351,3.206071637857951
92,23,7.115068493150685,3.1331123816175594
93,0,1.5903083700440528,0.869591192768333
93,1,1.4425287356321839,0.6923416216975606
93,2,1.3008130081300813,0.6131744777445246
93,3,1.2307692307692308,0.6716270525260575
93,4,1.282258064516129,0.5920954091290276
93,5,1.3375796178343948,0.6845749207690908
93,6,1.8969957081545064,1.738915507499683
93,7,2.054474708171206,3.4995743904647725
93,8,2.4818481848184817,1.9289105501942454
93,9,3.328813559322034,4.2686585558559464
93,10,4.198630136986301,9.559450345105201
93,11,5.158075601374571,12.288588555961704
93,12,5.110294117647059,10.942434272585537
93,13,3.8777777777777778,5.870652442372365
93,14,3.289198606271777,4.329519957433645
93,15,3.1655405405405403,5.4632480912755055
93,16,3.0214285714285714,4.4608497786372325
93,17,3.3797909407665507,4.420867074501015
93,18,5.200692041522491,8.705513870050282
93,19,4.84115523465704,9.14279054503889
93,20,2.52014652014652,2.2607091499805674
93,21,2.0155038759689923,1.3807148440317663
93,22,1.9107806691449813,1.1127797921842306
93,23,1.824,1.045656535561006
94,0,2.250836120401338,1.3953269215563067
94,1,2.1423487544483986,1.325984876317093
94,2,1.8061674008810573,1.020739289689912
94,3,1.8442211055276383,1.2105822421491457
94,4,1.9162995594713657,1.3058915030857898
94,5,1.6545454545454545,0.9541599897454525
94,6,1.2748091603053435,0.5691212540062064
94,7,1.2135922330097086,0.5359705405441976
94,8,1.3021582733812949,0.6215300925356969
94,9,1.3966480446927374,0.6570190975403013
94,10,1.3373493975903614,0.6184459200037882
