DOLocationID,doday,mean_day,sd_day
36,6,230.90384615384616,31.96889395952689
36,7,311.09615384615387,47.3208736495456
37,1,466.65384615384613,63.39291870374631
37,2,283.5769230769231,111.78206144518514
37,3,266.36538461538464,32.18636226005426
37,4,282.8269230769231,32.35811935799303
37,5,307.38461538461536,39.28136506061929
37,6,368.0576923076923,44.84632297932813
37,7,479.15384615384613,58.231244431613334
38,1,23.0,7.04049909104322
38,2,25.942307692307693,8.696209364730924
38,3,24.096153846153847,6.806166798255184
38,4,25.46153846153846,12.397756815541886
38,5,26.115384615384617,12.603538012693328
38,6,21.21153846153846,10.810917754046887
38,7,14.23076923076923,4.291420463291867
39,1,61.67307692307692,10.593599906281103
39,2,71.1923076923077,16.77070094708061
39,3,69.26923076923077,12.89948377841621
39,4,62.92307692307692,14.878390902147453
39,5,64.46153846153847,14.524437201423662
39,6,68.57692307692308,12.09009666651725
39,7,59.32692307692308,11.222738042493793
40,1,300.75,51.28347782706645
40,2,272.4230769230769,53.78874660126544
40,3,297.15384615384613,39.01100127157929
40,4,321.34615384615387,55.70788116714484
40,5,349.21153846153845,81.53655177905244
40,6,336.36538461538464,62.844042519886706
40,7,323.63461538461536,57.54589944545506
41,1,2074.9423076923076,282.73741808739607
41,2,1574.4038461538462,343.6245248851777
41,3,1626.2115384615386,164.26011611650083
41,4,1699.8076923076924,207.4956213534267
41,5,1770.326923076923,252.33720989229724
41,6,1996.0576923076924,230.0418046800462
41,7,2177.596153846154,337.5971180305958
42,1,1416.2115384615386,192.6539452213513
42,2,1072.826923076923,275.69475313831043
42,3,1094.5576923076924,104.50038248575063
42,4,1139.9807692307693,125.14328891387261
42,5,1206.076923076923,171.15602859286096
42,6,1331.1923076923076,145.24003640512595
42,7,1452.5576923076924,220.58899884231857
43,1,3035.673076923077,434.20171155784107
43,2,3352.2115384615386,480.9656681946232
43,3,3611.3653846153848,452.0923482290982
43,4,3649.4423076923076,472.0380266113305
43,5,3667.5576923076924,519.2058193826844
43,6,3641.903846153846,418.48279930990043
43,7,3619.423076923077,556.1207848122123
44,1,1.542857142857143,0.8520859229960716
44,2,1.8205128205128205,1.2538738892306782
44,3,2.0,0.9999999999999999
44,4,2.051282051282051,1.3945140249283967
44,5,2.1956521739130435,1.1665631424048126
44,6,2.2142857142857144,1.2402933226186474
44,7,1.8611111111111112,0.9607371508460952
45,1,821.4423076923077,72.49351924017094
45,2,700.4423076923077,143.75515860637034
45,3,726.5384615384615,56.65321462193026
45,4,737.6153846153846,73.25329514000565
45,5,774.9807692307693,95.88319904039606
45,6,860.5192307692307,84.20737483063627
45,7,960.0576923076923,98.74117750840632
46,1,5.313725490196078,2.469738415933407
46,2,4.12,1.82544375371009
46,3,4.153846153846154,2.0232435169322662
46,4,4.408163265306122,1.836191340643938
46,5,4.365384615384615,1.7604460904571122
46,6,4.980769230769231,2.128152882384016
46,7,5.269230769230769,2.4343568995381117
47,1,32.19230769230769,7.222075258589044
47,2,25.326923076923077,9.262450346713843
47,3,23.75,5.639061943962235
47,4,25.346153846153847,5.0522160363377235
47,5,27.115384615384617,6.930053464847225
47,6,31.23076923076923,7.699287934010483
47,7,34.32692307692308,7.490441369875039
48,1,7995.442307692308,725.0420248391163
48,2,6815.0192307692305,1135.0654898681366
48,3,7116.538461538462,564.2134021782774
48,4,7496.173076923077,531.2507151978152
48,5,7538.576923076923,785.9254154642791
48,6,7920.115384615385,612.95605362884
48,7,9209.211538461539,839.3008373345808
49,1,501.84615384615387,69.03831974172158
49,2,417.3076923076923,81.83832422659445
49,3,445.21153846153845,67.79043154716919
49,4,461.71153846153845,74.71654580609686
49,5,490.11538461538464,89.954815203415
49,6,508.86538461538464,79.68837070325485
49,7,507.84615384615387,74.33163225400405
50,1,3204.519230769231,561.1922004959048
50,2,2968.980769230769,470.21694994447284
50,3,3089.25,379.12711278284866
50,4,3216.8076923076924,356.82346041208154
50,5,3372.519230769231,526.6092605988014
50,6,3521.596153846154,497.3456311737967
50,7,3706.7115384615386,632.8754899240499
51,1,36.46153846153846,8.287627297011973
51,2,38.44230769230769,11.669322042135821
51,3,38.32692307692308,12.022399280699135
51,4,38.48076923076923,11.968079087461803
51,5,39.84615384615385,13.913436326344394
51,6,40.59615384615385,12.708279862904599
51,7,38.03846153846154,9.53417287910639
52,1,208.67307692307693,35.58184222646799
52,2,213.21153846153845,37.67213384154079
52,3,233.96153846153845,34.29283440756062
52,4,249.46153846153845,46.23404294454997
52,5,251.84615384615384,55.26349879117801
52,6,245.0,43.45428068446102
52,7,219.3846153846154,43.152785494422055
53,1,28.48076923076923,7.190654023038147
53,2,32.46153846153846,7.206918077442137
53,3,28.78846153846154,6.820777192394986
53,4,27.846153846153847,6.359752786490922
53,5,27.21153846153846,5.0733310342225275
53,6,27.192307692307693,5.324889620649101
53,7,25.75,5.76287986285724
54,1,71.25,14.691434078881391
54,2,68.38461538461539,13.808428580007591
54,3,75.5,14.063581113126567
54,4,80.3076923076923,15.849214072849117
54,5,84.84615384615384,19.583290812187073
54,6,83.78846153846153,18.250260850632756
54,7,72.71153846153847,14.754642391346898
55,1,36.90384615384615,8.258708096721161
55,2,31.51923076923077,10.492743308676706
55,3,32.51923076923077,9.665971005290316
55,4,33.59615384615385,10.940587530168527
55,5,34.82692307692308,7.858356745469426
55,6,35.28846153846154,9.649416396985533
55,7,35.78846153846154,10.77822157555805
56,1,94.28846153846153,13.934491750036129
56,2,76.73076923076923,23.476409005400264
56,3,66.3076923076923,9.726733852269266
56,4,67.13461538461539,8.469157066544337
56,5,67.40384615384616,10.879481705115627
56,6,76.07692307692308,8.795823772512959
56,7,90.03846153846153,11.002604929460379
57,1,14.673076923076923,6.26450052418357
57,2,13.057692307692308,7.466036724665725
57,3,13.73076923076923,6.0362154895180336
57,4,13.211538461538462,5.815248847242432
57,5,12.596153846153847,5.214082046123786
57,6,13.596153846153847,5.535127096631772
57,7,14.807692307692308,5.056692174396848
58,1,6.615384615384615,2.6873257072810457
58,2,6.269230769230769,2.7732290559349306
58,3,5.596153846153846,2.394926134884653
58,4,5.4,2.6954231805876008
58,5,6.288461538461538,2.837677443438826
58,6,6.03921568627451,2.190532212168773
58,7,6.4423076923076925,2.371509501400698
59,1,2.769230769230769,1.9929023857249857
59,2,1.9714285714285715,1.562157525492798
59,3,1.878787878787879,0.96038975673863
59,4,1.8918918918918919,1.0215397904847092
59,5,1.95,1.5350603429214944
59,6,2.511627906976744,2.7634699807381216
59,7,2.7058823529411766,1.8470962903655976
60,1,26.134615384615383,5.807462562754743
60,2,17.115384615384617,7.0451035594159945
60,3,16.326923076923077,4.222819213702366
60,4,15.346153846153847,3.9501035746391606
60,5,17.76923076923077,5.000452468215034
60,6,21.692307692307693,5.08569104386662
60,7,24.75,4.9818297292240326
61,1,528.0384615384615,61.88888257047484
61,2,387.5192307692308,109.82900977260961
61,3,382.8269230769231,43.991853592497904
61,4,410.38461538461536,48.262011141859944
61,5,432.2692307692308,62.94040610740695
61,6,463.09615384615387,63.31751906235085
61,7,521.1346153846154,76.85535914470071
62,1,134.1153846153846,21.185135230890815
62,2,109.28846153846153,31.45325603548519
62,3,110.98076923076923,16.935275152613286
62,4,117.84615384615384,20.421427246874714
62,5,124.23076923076923,23.065648326678687
62,6,119.84615384615384,16.94904082587105
62,7,117.1923076923077,17.97060613241006
63,1,31.826923076923077,6.611698348593222
63,2,30.903846153846153,7.319754671193256
63,3,28.365384615384617,4.502848101550952
63,4,28.346153846153847,6.956121906340288
63,5,27.692307692307693,6.001759420266959
63,6,30.28846153846154,7.6705102176121045
63,7,31.653846153846153,5.80021843870139
64,1,22.307692307692307,5.497016879193272
64,2,23.615384615384617,6.724709618787533
64,3,23.673076923076923,4.788553155943887
64,4,23.865384615384617,6.570966581101653
64,5,24.096153846153847,5.580988792090153
64,6,23.692307692307693,6.0180723300850865
64,7,22.23076923076923,4.587345700200971
65,1,516.6538461538462,78.76295651034425
65,2,507.65384615384613,90.32878606933772
65,3,514.9230769230769,63.984019498084216
65,4,538.6153846153846,86.13831873650153
65,5,559.3653846153846,94.39259460114148
65,6,567.6153846153846,83.33776157163534
65,7,533.1730769230769,66.73645009092908
66,1,412.9423076923077,66.18346854234541
66,2,397.36538461538464,53.35086556666081
66,3,415.0192307692308,48.32183381170559
66,4,435.84615384615387,66.90361361188803
66,5,455.5192307692308,85.74345922224435
66,6,457.1923076923077,71.60458920048447
66,7,450.8076923076923,72.62259100295101
67,1,45.34615384615385,9.459686632841152
67,2,36.51923076923077,8.657967847007692
67,3,41.53846153846154,7.830211823097132
67,4,44.65384615384615,7.970250113881499
67,5,45.94230769230769,9.487687504232992
67,6,49.13461538461539,10.128640901712192
67,7,48.13461538461539,8.05624552791393
68,1,6209.0192307692305,664.4159012388282
68,2,5577.173076923077,792.6676657216082
68,3,5957.365384615385,605.0256850436966
68,4,6143.076923076923,661.6155463875675
68,5,6426.442307692308,855.4033199278512
68,6,6539.076923076923,729.5037756397836
68,7,7112.403846153846,891.2125967096384
69,1,129.17307692307693,18.842714464379167
69,2,115.73076923076923,32.03559012552757
69,3,116.51923076923077,17.3425583120959
69,4,116.28846153846153,14.942158463472111
69,5,121.25,17.50504129067496
69,6,131.98076923076923,16.922534442148464
69,7,133.48076923076923,19.756845807451825
70,1,122.78846153846153,24.350654489301004
70,2,122.13461538461539,29.726880188333315
70,3,115.48076923076923,22.595757353473992
70,4,114.75,26.758084722924693
70,5,116.5576923076923,22.978603399205507
70,6,123.53846153846153,28.506938638301794
70,7,115.1923076923077,25.711093555604315
71,1,53.78846153846154,8.854679805022432
71,2,51.78846153846154,11.819453121719757
71,3,52.42307692307692,10.02809026028768
71,4,50.61538461538461,10.629507295230882
71,5,51.46153846153846,8.958425847500127
71,6,55.32692307692308,10.253112686334463
71,7,55.03846153846154,11.840378800348685
72,1,50.25,8.436324355277657
72,2,53.96153846153846,15.291881145211535
72,3,49.84615384615385,9.588360213493775
72,4,50.76923076923077,11.238266883017891
72,5,49.25,10.034987812257512
72,6,52.75,10.126406946546185
72,7,48.71153846153846,8.66214785315191
73,1,16.615384615384617,4.49467591867048
73,2,16.942307692307693,5.431980325480778
73,3,15.75,3.8900325115834793
73,4,15.576923076923077,5.225676253624243
73,5,14.307692307692308,4.245128518521342
73,6,15.615384615384615,4.388728192003701
73,7,18.153846153846153,3.5994804384588153
74,1,2179.8653846153848,262.64447220202544
74,2,1971.4423076923076,388.5836227898089
74,3,2040.2115384615386,215.42073166006855
74,4,2092.269230769231,222.86557237136532
74,5,2223.3653846153848,273.1170135528104
74,6,2579.0384615384614,259.4126065797278
74,7,2554.769230769231,297.8907955837413
75,1,2770.1153846153848,359.61279033755034
75,2,3251.2884615384614,562.5469509481997
75,3,3470.230769230769,379.59873630363705
75,4,3604.25,441.45329844263506
75,5,3672.2115384615386,488.31640885635926
75,6,3791.3076923076924,471.9175542177721
75,7,3135.1153846153848,445.44913020659266
76,1,87.11538461538461,15.411548822362807
76,2,85.5,21.804388836860795
76,3,82.63461538461539,17.810581615888612
76,4,83.17307692307692,18.610266146221083
76,5,80.65384615384616,15.87065934529182
76,6,87.01923076923077,16.018972066376435
76,7,82.53846153846153,13.563881592716623
77,1,25.384615384615383,6.075194973564018
77,2,22.634615384615383,8.097515586443773
77,3,22.634615384615383,6.483852782720623
77,4,21.576923076923077,6.0369650661282686
77,5,22.673076923076923,6.626509902215712
77,6,23.73076923076923,5.75007377485625
77,7,23.346153846153847,6.084002215339786
78,1,31.442307692307693,6.722550465873364
78,2,28.923076923076923,10.114726506816302
78,3,27.51923076923077,6.1532404490750015
78,4,27.923076923076923,5.305735534550725
78,5,29.23076923076923,7.304619501613237
78,6,31.826923076923077,7.286089765601175
78,7,34.23076923076923,8.030860537035192
79,1,7581.596153846154,972.6904321764773
79,2,4851.557692307692,1105.0818870104115
79,3,5094.5192307692305,489.82203612527127
79,4,5444.961538461538,499.72776751843526
79,5,5893.942307692308,833.9136743177786
79,6,7193.961538461538,910.5659296378237
79,7,9302.211538461539,1520.849831270668
80,1,597.1538461538462,102.38669196140384
80,2,361.4423076923077,124.38104222572814
80,3,362.9423076923077,45.08137020619686
80,4,391.5,43.28768334540167
80,5,424.6730769230769,65.06549374761879
80,6,477.75,68.78066161185647
80,7,605.0,107.55263189457979
81,1,20.865384615384617,5.89459322268595
81,2,18.826923076923077,5.52257809164167
81,3,19.03846153846154,5.19789376069878
81,4,18.346153846153847,4.793314851956306
81,5,18.0,5.441308954401955
81,6,20.096153846153847,4.979407065200164
81,7,19.807692307692307,5.152720437154444
82,1,303.71153846153845,33.161716965448754
82,2,222.84615384615384,85.80652761297056
82,3,196.44230769230768,23.02633910567095
82,4,199.07692307692307,21.49495714124061
82,5,200.80769230769232,31.104528679503535
82,6,229.07692307692307,27.471087227923164
82,7,298.3269230769231,30.54069683055591
83,1,136.65384615384616,16.57411709461664
83,2,105.5576923076923,33.92460698779012
83,3,92.53846153846153,13.497220539526253
83,4,88.38461538461539,10.857641830696029
83,5,93.11538461538461,12.391733243995647
83,6,108.40384615384616,12.50452406819011
83,7,134.67307692307693,14.843921518021528
84,1,2.58,1.4440589054636863
84,2,1.9318181818181819,1.1890533125671237
84,3,2.1777777777777776,1.2665071669913297
84,4,2.4782608695652173,1.5879984667608413
84,5,2.891304347826087,1.8040480514611232
84,6,2.893617021276596,1.6841207556775666
84,7,2.369565217391304,1.40410027581404
85,1,51.26923076923077,8.672958616376976
85,2,40.21153846153846,12.675956147502
85,3,39.63461538461539,7.232900988670833
85,4,38.69230769230769,8.846265328171558
85,5,41.69230769230769,7.998868698290321
85,6,44.75,8.556330072742956
85,7,53.40384615384615,10.805335674318075
86,1,19.903846153846153,5.736910473398451
86,2,20.53846153846154,7.98150199256476
86,3,20.28846153846154,5.678775546222448
86,4,18.942307692307693,6.347497458203545
86,5,18.115384615384617,6.245481020906538
86,6,18.096153846153847,5.042018018745814
86,7,12.923076923076923,4.01392748767585
87,1,2222.596153846154,292.17811245314346
87,2,2119.6153846153848,305.0645160853011
87,3,2274.1153846153848,287.72076971831586
87,4,2371.4615384615386,326.6078455368367
87,5,2438.6923076923076,412.5437368832898
87,6,2362.153846153846,315.88545855435245
87,7,2379.846153846154,323.0252454539788
88,1,827.3461538461538,186.29703086846885
88,2,1166.3461538461538,195.47878723643356
88,3,1246.7115384615386,147.5835870223076
88,4,1257.2115384615386,189.68853072282153
88,5,1313.9615384615386,218.13648916095883
88,6,1218.8461538461538,158.36596789979413
88,7,1023.1538461538462,185.8392078152176
89,1,261.0576923076923,34.878170858192576
89,2,215.23076923076923,48.46369790970305
89,3,214.05769230769232,24.004422355252615
89,4,224.28846153846155,30.890912769038955
89,5,232.55769230769232,32.152463670150254
89,6,248.78846153846155,33.15107222615264
89,7,262.4423076923077,40.36617369634954
90,1,4086.3076923076924,607.8727465663349
90,2,3663.9615384615386,485.8850812869176
90,3,4013.0384615384614,490.80398074110235
90,4,4113.865384615385,519.6822946817906
90,5,4251.2307692307695,689.2623398622167
90,6,4326.576923076923,578.5336550670573
90,7,4748.5,798.0082927477117
91,1,55.84615384615385,8.251879442212449
91,2,58.73076923076923,11.604791749684459
91,3,55.30769230769231,10.958993909630218
91,4,55.26923076923077,14.150611965725188
91,5,55.76923076923077,11.866273486461758
91,6,59.05769230769231,11.701203996268614
91,7,51.90384615384615,8.62795187425699
92,1,120.76923076923077,18.210765383895044
92,2,114.92307692307692,23.231862969068466
92,3,119.07692307692308,19.32878190561296
92,4,111.65384615384616,21.46486834696029
92,5,116.53846153846153,20.47807200106603
92,6,123.61538461538461,20.81868866879915
92,7,131.3653846153846,18.555723017762354
93,1,57.44230769230769,67.04210367491739
93,2,47.42307692307692,71.10785681027681
93,3,41.76923076923077,54.323149070050036
93,4,43.86538461538461,64.3461926128558
93,5,41.65384615384615,59.359286441784555
93,6,48.40384615384615,62.83974626307175
93,7,62.82692307692308,73.68260527260605
94,1,25.557692307692307,7.5105506483029565
94,2,19.96153846153846,8.3618215917242
94,3,18.326923076923077,5.393246153514429
94,4,17.903846153846153,5.111538716893244
94,5,18.557692307692307,5.778301064983264
94,6,22.826923076923077,5.227083143594067
94,7,29.557692307692307,6.818123085811301
95,1,308.9423076923077,36.07096135943239
95,2,315.3269230769231,57.318074059377814
95,3,329.34615384615387,43.87856889697356
95,4,336.4230769230769,51.45694798789819
95,5,364.38461538461536,56.49784096036328
95,6,351.1923076923077,50.97713384412948
95,7,313.15384615384613,35.145849957438344
96,1,5.431372549019608,3.061077600850944
96,2,6.0588235294117645,6.207775011083704
96,3,4.211538461538462,2.320721139287278
96,4,3.9423076923076925,2.0331899165602834
96,5,4.823529411764706,2.036721702667708
96,6,5.115384615384615,2.2635547798379654
96,7,5.294117647058823,2.1935735013630957
97,1,472.96153846153845,66.30498799397255
97,2,413.13461538461536,76.9764488674382
97,3,436.40384615384613,58.7631535931417
97,4,463.78846153846155,57.18780088564123
97,5,484.0192307692308,84.84368334365412
97,6,501.0576923076923,75.15850269865327
97,7,512.4230769230769,74.48393593195473
98,1,28.76923076923077,8.278522612856941
98,2,32.80769230769231,8.333815973957117
98,3,35.0,9.16729053135519
98,4,35.25,9.785693839558268
98,5,39.76923076923077,12.506649814908872
98,6,39.01923076923077,14.494746018533055
98,7,32.11538461538461,9.894846838977225
99,1,1.1111111111111112,0.3333333333333333
99,2,1.0,0.0
99,3,1.1666666666666667,0.408248290463863
99,4,1.0,0.0
99,5,1.0,0.0
99,6,1.25,0.5
99,7,1.4285714285714286,0.7867957924694432
100,1,3427.0384615384614,354.08827754618756
100,2,4250.038461538462,492.1664377152032
100,3,4626.2307692307695,532.1811064055948
100,4,4666.7692307692305,553.9176202424717
100,5,4727.153846153846,670.6671944199982
100,6,4690.75,460.8946915149563
100,7,4240.096153846154,344.33956448713747
101,1,18.307692307692307,4.960781332903198
101,2,20.923076923076923,5.8371566871247555
