location_id,pickup_count,dropoff_count
142,15013,19853
236,17062,19347
237,22088,18670
230,16199,17175
79,10807,15418
239,12792,15043
48,12817,14808
170,15350,13826
141,10714,13595
234,17370,13457
161,20364,12147
238,9152,11895
263,8392,11660
68,10680,11337
107,10780,11260
186,14792,11042
249,8077,10887
229,9446,10506
162,18165,10416
163,15472,10258
164,11803,9829
246,6918,9015
140,8189,8175
231,8991,7991
113,7926,7823
262,4957,7554
143,5135,7430
90,8259,6878
114,5708,6869
158,4586,6773
148,4285,6737
233,7060,6651
137,6092,6484
100,8265,6427
264,6588,6198
43,7794,5564
50,3660,5468
132,10677,5401
144,5395,5056
151,3990,4893
75,2930,4823
211,4609,4651
13,4443,3658
41,1601,3539
74,1481,3343
166,2461,3148
87,3714,3106
232,748,2856
4,733,2820
224,906,2382
125,2691,2338
138,14265,2196
42,612,2096
24,1374,1940
261,2714,1749
181,416,1658
33,515,1486
7,320,1458
45,1058,1456
255,356,1428
244,367,1308
88,1982,1287
116,434,1281
145,422,1276
209,1163,1255
265,214,1169
256,220,1140
112,143,1053
1,49,956
25,480,933
66,316,894
97,400,876
65,614,819
243,77,783
152,490,762
49,106,754
226,328,670
40,186,659
80,96,652
223,97,614
61,65,579
129,114,574
95,33,527
52,238,500
179,132,469
17,55,463
189,96,452
146,266,427
37,27,339
89,27,332
260,91,328
127,57,323
225,32,322
168,64,309
14,16,279
106,68,272
188,32,250
202,28,244
193,111,244
36,9,223
10,78,223
257,14,222
220,15,216
92,5,213
200,7,203
195,33,196
69,21,195
228,36,193
247,43,190
82,27,188
198,10,171
216,45,170
54,18,167
196,11,167
70,30,154
12,150,140
62,9,129
39,15,127
76,19,120
133,14,114
219,30,112
130,27,104
165,7,104
217,18,103
157,9,103
160,5,101
135,2,96
197,15,95
56,9,94
134,23,92
177,15,91
119,11,91
83,20,90
159,18,88
72,12,85
28,14,84
26,8,84
213,4,84
93,41,82
190,29,82
123,6,81
182,6,81
218,3,80
22,7,74
16,5,74
35,4,74
98,3,74
67,5,74
71,2,71
131,3,71
235,10,71
121,8,69
51,10,67
169,6,66
215,28,66
55,4,65
171,1,64
91,9,64
191,8,63
205,3,61
258,4,61
208,5,60
227,3,59
173,7,59
85,4,58
254,7,58
241,8,57
15,1,56
167,12,56
194,32,55
18,5,54
210,1,54
155,4,53
174,5,51
102,2,51
53,2,49
252,2,49
21,2,48
29,2,47
175,1,47
38,1,46
203,0,45
185,1,45
20,4,43
64,5,42
212,5,42
192,0,42
248,4,41
32,2,41
259,8,40
149,7,40
139,3,39
78,8,39
136,3,39
101,6,37
108,1,37
124,7,36
34,16,36
147,1,36
178,2,34
63,4,34
126,6,33
19,8,33
250,2,32
117,3,32
86,4,32
47,2,31
77,7,28
11,2,27
3,4,26
60,2,26
242,10,25
153,6,25
128,3,24
73,1,23
81,3,23
183,2,20
150,1,20
180,2,20
94,2,20
201,0,18
222,0,18
120,1,16
122,1,15
57,1,15
23,1,14
9,6,14
111,1,11
6,1,10
8,1,9
221,1,9
58,2,9
251,0,8
31,1,7
206,0,7
27,2,7
46,0,7
118,0,6
44,0,6
240,0,6
253,2,6
109,0,6
214,0,5
96,0,5
154,2,4
187,0,4
245,1,4
5,0,3
156,0,3
115,1,3
84,0,2
30,0,1
59,0,1
99,0,1
207,3,1
204,0,1
105,1,0
