location_id,pickup_count,dropoff_count
236,23064,23447
237,22626,21047
161,17470,15830
138,14906,7945
162,13649,12336
142,13453,13047
234,13115,11081
239,12936,12527
170,12699,12590
186,12139,12276
132,11648,6430
163,11586,10881
230,11272,11602
238,11077,10918
141,9583,10434
140,8959,8038
164,8812,8905
107,8757,7218
43,8749,6647
68,7851,7837
263,7766,8142
48,7645,8971
100,6960,7220
79,6643,6426
90,6539,5495
229,6189,6932
231,6135,5659
262,6053,6715
264,5927,5247
113,5915,5585
246,5764,6895
143,5600,6412
249,5471,5132
233,5395,5527
137,4452,4438
151,3985,4173
114,3762,3511
13,3690,3424
75,3501,4901
144,3501,3436
158,3173,3983
50,3135,4300
211,3002,3449
166,2939,3733
87,2937,2443
261,2822,1800
148,2541,2961
125,1830,1792
88,1755,1360
74,1491,3093
41,1462,2461
24,1340,1502
45,951,903
209,692,850
224,630,1294
42,556,1326
65,531,633
4,518,1419
232,442,1464
145,437,823
7,421,847
226,418,528
244,415,859
152,388,531
116,371,710
33,349,888
12,313,189
25,309,491
146,307,324
97,255,376
181,218,733
66,210,546
10,201,167
193,170,277
255,167,680
52,162,254
129,159,427
194,148,252
223,141,417
179,134,278
260,121,315
256,112,544
265,106,718
40,103,295
112,83,503
1,75,1573
243,72,451
82,71,186
49,71,369
216,68,206
168,63,162
95,63,350
247,63,104
219,62,81
93,55,51
106,52,141
61,50,332
195,45,181
188,42,143
215,42,57
80,41,282
70,40,130
189,40,238
190,40,94
17,37,280
130,37,111
89,34,185
92,30,189
159,30,58
127,30,151
14,30,151
196,30,84
134,27,58
26,26,80
228,25,140
37,25,203
83,25,89
76,25,96
69,24,99
202,22,119
254,22,38
28,21,87
242,19,29
56,19,65
157,19,76
35,18,53
225,18,174
207,17,12
197,17,76
131,16,47
217,16,173
39,16,78
51,15,57
174,15,30
78,15,31
177,15,70
91,15,66
72,15,68
119,15,46
85,14,32
155,13,37
135,13,68
133,12,60
160,12,77
16,12,58
126,12,21
213,12,67
210,12,64
62,12,90
21,12,34
124,11,44
71,11,64
47,11,31
173,11,60
235,11,50
11,10,18
34,10,35
220,10,115
53,10,45
3,9,12
55,9,48
222,9,24
182,9,37
200,8,112
29,8,27
218,8,61
77,8,29
150,8,20
67,8,32
149,8,37
252,8,60
198,7,87
185,7,38
81,7,21
178,7,38
169,6,44
15,6,41
101,6,37
250,6,29
258,6,59
183,6,19
136,6,40
19,6,29
241,6,32
153,6,10
180,6,22
32,6,32
165,6,79
63,6,36
54,5,63
154,5,4
22,5,50
27,5,9
257,5,91
128,5,12
167,5,28
121,5,56
123,5,50
191,5,37
192,5,26
205,4,60
8,4,10
98,4,52
18,4,35
227,4,39
120,4,9
208,4,54
108,4,23
64,3,31
139,3,35
184,3,4
203,3,33
171,3,50
60,3,16
102,3,37
111,3,4
38,3,29
117,3,19
212,3,25
36,3,110
73,2,16
248,2,33
31,2,16
46,2,6
122,2,13
86,2,23
259,2,27
9,2,19
253,2,0
175,2,31
30,1,0
187,1,3
96,1,5
206,1,0
147,1,26
118,1,5
23,1,4
44,1,0
240,1,8
105,1,0
20,1,20
172,1,0
94,1,27
59,0,1
214,0,2
221,0,4
5,0,2
6,0,1
201,0,18
156,0,4
176,0,1
115,0,4
245,0,2
58,0,4
84,0,3
109,0,2
57,0,19
