location_id,pickup_count,dropoff_count
161,14112,20470
237,18626,18408
236,18444,17708
162,12292,14043
234,9751,13085
170,12444,12101
163,10132,11377
230,10692,11203
142,10504,9907
186,13493,9642
246,5002,9132
239,10934,8933
164,8238,8726
140,7577,7949
68,8061,7871
43,6898,7771
141,9674,7737
48,10134,7064
231,5910,6785
100,7412,6603
238,9056,6377
107,7995,6171
233,4937,5961
138,14019,5659
229,7604,5516
263,7490,5384
90,6243,5237
113,5539,5061
50,4250,4726
13,3620,4404
75,2903,4326
137,4308,4256
143,5873,4207
264,4597,4008
249,5494,3991
79,6238,3881
211,2196,3804
262,6571,3394
158,2766,3373
166,1963,3241
114,2491,3179
87,2507,2987
125,2049,2800
132,6563,2759
144,2029,2729
261,1921,2508
88,1052,2498
74,1396,2476
151,4175,2259
148,1901,2019
41,1342,1743
45,706,1057
244,449,1052
42,500,990
232,467,974
24,1447,904
209,555,871
145,420,853
4,681,760
1,29,746
265,144,725
12,99,652
33,357,646
65,451,636
7,467,612
224,1333,604
226,545,589
66,131,575
152,319,509
116,432,455
181,191,409
194,26,408
25,245,407
129,171,377
255,57,375
193,282,352
146,339,333
223,170,329
112,56,310
243,72,305
97,203,303
256,72,294
260,148,233
49,67,230
61,58,220
247,41,206
179,211,202
82,66,202
95,51,197
80,34,191
168,47,184
37,38,162
17,33,161
130,43,151
89,70,149
228,39,148
40,188,141
225,44,132
195,32,128
189,45,123
92,18,116
197,17,108
216,36,105
70,71,104
52,213,102
159,25,101
76,44,101
127,29,99
14,28,99
106,29,98
188,41,91
190,8,90
93,30,88
10,100,84
69,22,83
198,12,83
36,9,80
196,24,80
173,13,79
157,12,79
135,16,72
28,34,71
39,39,69
200,7,67
220,15,65
258,5,63
91,16,63
26,22,62
62,29,61
83,37,59
160,10,57
35,18,53
134,17,52
56,10,52
119,15,52
205,24,51
242,10,51
217,12,51
55,21,50
20,3,50
218,20,49
257,10,48
34,8,47
202,12,47
219,38,47
177,14,46
31,1,45
167,12,45
213,23,44
131,13,43
165,17,41
235,14,40
215,46,40
169,4,39
174,4,39
126,8,39
210,11,39
191,12,39
124,6,38
155,14,38
252,3,38
72,17,38
208,10,37
241,6,36
22,18,35
71,13,35
133,13,34
85,6,34
185,7,34
192,8,34
18,6,33
102,3,33
121,6,33
123,14,33
51,17,32
227,13,32
63,5,31
139,20,30
16,6,30
98,2,30
47,12,30
53,5,30
203,10,29
171,4,29
54,10,28
78,12,28
15,7,27
81,11,27
3,7,26
254,8,26
29,13,25
207,26,25
136,9,24
77,15,23
38,7,22
212,8,22
180,1,21
67,8,21
182,10,21
250,6,20
248,2,20
19,6,20
73,2,18
128,2,18
147,5,17
259,4,17
21,4,17
60,4,16
86,3,16
9,1,16
101,8,15
11,7,15
122,4,15
150,4,15
222,18,15
175,10,15
64,3,14
32,5,14
149,4,14
117,7,13
108,13,12
94,2,12
57,1,11
183,3,10
201,1,9
178,3,9
120,1,8
240,3,8
153,10,7
8,3,6
118,1,5
6,3,5
23,0,5
253,0,5
251,0,4
96,0,4
46,0,4
115,0,4
245,0,4
58,2,4
27,0,3
156,2,3
172,0,3
154,1,2
206,0,2
2,1,2
214,2,1
221,1,1
5,0,1
109,0,1
59,1,0
111,1,0
