location_id,pickup_count,dropoff_count
138,198,4983
161,1390,4201
230,2224,3005
132,3024,2978
186,3671,2903
162,2127,2249
170,2174,1656
48,5593,1586
163,1186,1557
236,2069,1505
68,1903,1497
234,1244,1455
140,1162,1367
142,1340,1328
237,1672,1319
246,621,1275
137,1023,1269
141,1930,1237
164,1767,1096
107,1941,1018
90,1585,976
75,980,925
100,3142,918
263,1975,893
238,1696,885
231,1095,883
74,705,814
79,2312,813
264,1075,768
229,1356,710
239,1663,686
50,822,675
233,996,658
1,12,642
7,569,637
249,1520,547
113,863,527
226,531,517
244,167,459
41,577,456
43,573,452
143,796,450
166,390,445
114,712,434
262,1175,424
87,642,419
145,196,403
42,337,393
116,239,388
148,1112,345
13,465,340
151,847,332
223,180,289
158,462,287
37,42,287
4,239,283
144,406,281
129,319,281
181,67,269
260,225,267
261,341,251
88,271,246
265,60,245
61,37,242
232,125,234
179,185,228
112,60,218
211,267,218
82,121,210
80,72,209
146,264,206
152,126,205
17,43,195
256,109,189
36,30,170
125,352,169
225,26,169
168,50,164
224,387,162
24,351,162
255,85,161
193,178,153
243,24,147
45,90,141
49,32,138
65,155,131
89,28,123
198,5,119
209,154,116
83,67,113
97,75,103
33,147,99
228,21,94
95,52,93
188,25,87
25,169,86
69,14,76
173,14,75
127,8,73
66,30,68
169,4,67
189,17,63
56,9,60
157,7,60
14,9,59
70,56,58
126,1,48
227,1,48
177,8,48
92,14,47
247,32,47
40,102,46
159,20,46
134,12,44
216,15,42
202,0,41
62,12,41
76,18,41
133,19,39
167,10,39
196,33,39
119,7,38
257,14,37
106,22,37
12,9,36
212,10,35
28,17,34
130,21,33
241,3,33
217,4,32
123,4,32
160,10,31
195,5,31
18,3,31
171,1,30
248,2,29
26,17,29
197,13,28
213,11,28
165,5,28
254,4,28
54,0,27
22,8,27
135,22,27
235,11,27
10,36,26
258,2,25
178,13,24
91,12,24
102,9,23
85,13,22
174,7,22
207,17,22
21,2,22
250,5,21
52,113,20
78,7,20
220,2,20
67,1,20
136,6,19
34,0,18
71,20,18
131,0,18
208,2,18
53,3,18
121,2,18
94,4,18
35,2,17
47,5,17
191,12,17
72,8,17
219,16,16
185,1,16
60,2,16
93,14,16
32,3,16
20,4,16
210,2,16
39,12,15
55,0,14
149,2,14
205,15,13
155,3,13
242,4,13
259,20,13
200,1,12
147,0,12
182,6,11
192,1,11
51,3,10
16,1,10
218,16,10
9,0,10
3,2,9
221,3,9
190,4,9
240,1,9
180,0,9
124,1,8
29,2,8
183,0,8
77,3,8
194,2,8
63,0,8
215,21,8
15,0,7
73,1,7
120,1,7
86,3,7
252,0,7
11,1,6
64,0,6
38,1,6
117,1,6
108,0,6
6,3,5
19,4,5
175,6,5
57,1,5
203,13,4
98,1,4
118,0,4
128,0,4
150,12,4
222,1,4
8,3,3
184,1,3
214,3,3
31,2,3
111,0,3
122,1,3
81,0,3
153,2,3
59,0,2
187,0,2
206,0,2
201,0,2
23,1,2
115,0,2
109,0,2
154,0,1
101,1,1
139,3,1
251,0,1
99,0,1
96,1,1
5,0,1
27,0,1
156,0,1
176,0,1
58,0,1
204,0,1
