location_id,pickup_count,dropoff_count
161,6521,26671
162,9663,16021
230,6475,14473
236,16997,12186
237,15286,10413
163,5369,9302
170,10079,9169
140,6896,7614
234,6479,7587
186,14334,7501
138,5844,6413
231,4831,5718
137,4595,5714
246,3211,5421
75,3649,5390
238,8238,5348
164,5276,5272
142,8235,5192
107,8384,4904
48,12791,4820
141,9585,4752
100,7993,4611
68,5538,4427
13,3598,3962
239,7984,3868
233,4554,3651
43,4021,3631
74,2200,3295
132,6378,3281
143,5150,3185
166,2158,3156
229,7475,2958
264,3570,2767
50,3489,2737
90,5107,2664
263,7282,2641
113,4421,2488
262,7185,2474
87,2104,2296
79,5481,2019
249,4469,1781
88,734,1545
41,2367,1350
114,1615,1261
158,2371,1217
244,744,1209
151,4017,1092
125,1318,1071
261,979,1000
42,1238,993
1,29,901
211,913,889
144,1022,873
148,1345,795
232,283,778
24,1595,713
145,269,682
152,598,648
209,425,556
4,654,555
226,1176,548
7,909,546
33,778,530
45,264,457
116,819,448
65,627,437
224,1399,385
193,398,363
181,249,360
223,346,338
168,55,333
265,70,319
146,348,305
129,226,274
25,361,263
97,265,237
260,476,221
243,88,210
66,240,189
112,27,185
179,462,178
12,21,170
256,37,152
82,120,150
247,73,150
255,36,149
61,83,142
49,81,140
80,35,128
69,33,126
159,30,122
127,45,122
17,24,118
95,117,116
89,87,108
195,19,98
228,38,97
14,21,94
52,614,90
37,28,90
189,41,89
225,38,84
40,497,80
216,73,80
194,16,79
188,71,75
83,49,74
26,18,73
92,18,63
70,68,62
197,21,58
36,3,54
10,156,54
76,54,54
28,54,53
128,3,51
56,17,51
62,39,51
198,8,50
119,21,49
106,44,48
130,48,46
167,13,46
135,26,46
235,20,46
174,14,45
196,35,45
34,1,44
200,7,43
157,14,43
173,7,42
202,4,40
136,6,40
217,3,40
219,37,38
220,16,36
241,12,36
93,25,35
133,22,34
126,3,34
160,3,33
257,27,33
85,32,32
248,12,32
165,37,32
39,43,32
207,22,31
134,28,31
121,16,30
169,19,29
54,32,29
71,19,29
47,10,29
205,23,28
258,22,28
131,17,27
213,45,27
191,19,27
72,28,27
139,4,26
78,11,26
242,6,26
254,18,25
16,10,24
190,12,24
91,39,24
250,15,23
171,21,23
218,28,23
67,7,23
215,53,23
123,10,23
86,4,22
155,11,21
29,9,21
203,12,21
212,23,21
20,3,21
252,5,21
227,11,20
208,16,20
177,23,20
149,8,20
53,0,19
81,12,19
21,13,19
124,20,18
35,30,18
147,8,17
77,10,17
185,18,17
73,1,16
22,12,16
192,0,16
15,10,15
38,4,15
210,24,15
19,2,14
178,9,14
180,18,14
182,33,14
259,7,13
153,13,13
11,13,12
98,24,12
120,1,12
117,1,12
9,2,12
32,12,12
102,0,11
63,11,11
18,7,10
60,8,10
108,10,10
175,26,10
222,13,9
64,3,8
3,6,8
55,9,8
150,0,8
57,1,8
240,2,7
51,34,6
101,0,5
201,0,5
122,10,5
183,2,4
31,0,3
94,3,3
96,1,2
206,0,2
245,0,2
58,1,2
154,0,1
59,0,1
8,4,1
184,1,1
251,0,1
214,0,1
221,0,1
6,1,1
118,0,1
115,1,1
204,0,1
253,0,1
