location_id,pickup_count,dropoff_count
237,22088,18670
161,20364,12147
162,18165,10416
234,17370,13457
236,17062,19347
230,16199,17175
163,15472,10258
170,15350,13826
142,15013,19853
186,14792,11042
138,14265,2196
48,12817,14808
239,12792,15043
164,11803,9829
79,10807,15418
107,10780,11260
141,10714,13595
68,10680,11337
132,10677,5401
229,9446,10506
238,9152,11895
231,8991,7991
263,8392,11660
100,8265,6427
90,8259,6878
140,8189,8175
249,8077,10887
113,7926,7823
43,7794,5564
233,7060,6651
246,6918,9015
264,6588,6198
137,6092,6484
114,5708,6869
144,5395,5056
143,5135,7430
262,4957,7554
211,4609,4651
158,4586,6773
13,4443,3658
148,4285,6737
151,3990,4893
87,3714,3106
50,3660,5468
75,2930,4823
261,2714,1749
125,2691,2338
166,2461,3148
88,1982,1287
41,1601,3539
74,1481,3343
24,1374,1940
209,1163,1255
45,1058,1456
224,906,2382
232,748,2856
4,733,2820
65,614,819
42,612,2096
33,515,1486
152,490,762
25,480,933
116,434,1281
145,422,1276
181,416,1658
97,400,876
244,367,1308
255,356,1428
226,328,670
7,320,1458
66,316,894
146,266,427
52,238,500
256,220,1140
265,214,1169
40,186,659
12,150,140
112,143,1053
179,132,469
129,114,574
193,111,244
49,106,754
223,97,614
189,96,452
80,96,652
260,91,328
10,78,223
243,77,783
106,68,272
61,65,579
168,64,309
127,57,323
17,55,463
1,49,956
216,45,170
247,43,190
93,41,82
228,36,193
195,33,196
95,33,527
188,32,250
194,32,55
225,32,322
70,30,154
219,30,112
190,29,82
202,28,244
215,28,66
130,27,104
89,27,332
82,27,188
37,27,339
134,23,92
69,21,195
83,20,90
76,19,120
54,18,167
217,18,103
159,18,88
34,16,36
14,16,279
177,15,91
220,15,216
197,15,95
39,15,127
133,14,114
28,14,84
257,14,222
167,12,56
72,12,85
196,11,167
119,11,91
51,10,67
198,10,171
242,10,25
235,10,71
56,9,94
36,9,223
62,9,129
157,9,103
91,9,64
26,8,84
78,8,39
19,8,33
241,8,57
259,8,40
121,8,69
191,8,63
124,7,36
200,7,203
22,7,74
77,7,28
173,7,59
149,7,40
165,7,104
254,7,58
169,6,66
101,6,37
126,6,33
153,6,25
9,6,14
123,6,81
182,6,81
64,5,42
160,5,101
16,5,74
18,5,54
174,5,51
208,5,60
92,5,213
67,5,74
212,5,42
155,4,53
3,4,26
258,4,61
85,4,58
35,4,74
248,4,41
55,4,65
86,4,32
213,4,84
20,4,43
63,4,34
205,3,61
139,3,39
98,3,74
218,3,80
131,3,71
227,3,59
207,3,1
136,3,39
128,3,24
117,3,32
81,3,23
154,2,4
11,2,27
29,2,47
250,2,32
183,2,20
71,2,71
47,2,31
27,2,7
60,2,26
102,2,51
135,2,96
53,2,49
58,2,9
178,2,34
180,2,20
32,2,41
253,2,6
252,2,49
21,2,48
94,2,20
15,1,56
73,1,23
8,1,9
171,1,64
221,1,9
31,1,7
120,1,16
147,1,36
6,1,10
185,1,45
23,1,14
111,1,11
38,1,46
115,1,3
245,1,4
122,1,15
108,1,37
150,1,20
105,1,0
210,1,54
175,1,47
57,1,15
30,0,1
59,0,1
203,0,45
251,0,8
187,0,4
99,0,1
214,0,5
96,0,5
5,0,3
206,0,7
46,0,7
118,0,6
201,0,18
44,0,6
156,0,3
204,0,1
240,0,6
84,0,2
222,0,18
109,0,6
192,0,42
