location_id,pickup_count,dropoff_count
236,23064,23447
237,22626,21047
161,17470,15830
142,13453,13047
170,12699,12590
239,12936,12527
162,13649,12336
186,12139,12276
230,11272,11602
234,13115,11081
238,11077,10918
163,11586,10881
141,9583,10434
48,7645,8971
164,8812,8905
263,7766,8142
140,8959,8038
138,14906,7945
68,7851,7837
100,6960,7220
107,8757,7218
229,6189,6932
246,5764,6895
262,6053,6715
43,8749,6647
132,11648,6430
79,6643,6426
143,5600,6412
231,6135,5659
113,5915,5585
233,5395,5527
90,6539,5495
264,5927,5247
249,5471,5132
75,3501,4901
137,4452,4438
50,3135,4300
151,3985,4173
158,3173,3983
166,2939,3733
114,3762,3511
211,3002,3449
144,3501,3436
13,3690,3424
74,1491,3093
148,2541,2961
41,1462,2461
87,2937,2443
261,2822,1800
125,1830,1792
1,75,1573
24,1340,1502
232,442,1464
4,518,1419
88,1755,1360
42,556,1326
224,630,1294
45,951,903
33,349,888
244,415,859
209,692,850
7,421,847
145,437,823
181,218,733
265,106,718
116,371,710
255,167,680
65,531,633
66,210,546
256,112,544
152,388,531
226,418,528
112,83,503
25,309,491
243,72,451
129,159,427
223,141,417
97,255,376
49,71,369
95,63,350
61,50,332
146,307,324
260,121,315
40,103,295
80,41,282
17,37,280
179,134,278
193,170,277
52,162,254
194,148,252
189,40,238
216,68,206
37,25,203
92,30,189
12,313,189
82,71,186
89,34,185
195,45,181
225,18,174
217,16,173
10,201,167
168,63,162
127,30,151
14,30,151
188,42,143
106,52,141
228,25,140
70,40,130
202,22,119
220,10,115
200,8,112
130,37,111
36,3,110
247,63,104
69,24,99
76,25,96
190,40,94
257,5,91
62,12,90
83,25,89
28,21,87
198,7,87
196,30,84
219,62,81
26,26,80
165,6,79
39,16,78
160,12,77
197,17,76
157,19,76
177,15,70
135,13,68
72,15,68
213,12,67
91,15,66
56,19,65
71,11,64
210,12,64
54,5,63
218,8,61
205,4,60
133,12,60
173,11,60
252,8,60
258,6,59
16,12,58
159,30,58
134,27,58
51,15,57
215,42,57
121,5,56
208,4,54
35,18,53
98,4,52
93,55,51
22,5,50
171,3,50
235,11,50
123,5,50
55,9,48
131,16,47
119,15,46
53,10,45
124,11,44
169,6,44
15,6,41
136,6,40
227,4,39
185,7,38
178,7,38
254,22,38
155,13,37
101,6,37
102,3,37
149,8,37
191,5,37
182,9,37
63,6,36
34,10,35
139,3,35
18,4,35
21,12,34
203,3,33
248,2,33
85,14,32
241,6,32
67,8,32
32,6,32
64,3,31
47,11,31
78,15,31
175,2,31
174,15,30
250,6,29
77,8,29
19,6,29
38,3,29
242,19,29
167,5,28
29,8,27
259,2,27
94,1,27
147,1,26
192,5,26
212,3,25
222,9,24
108,4,23
86,2,23
180,6,22
126,12,21
81,7,21
150,8,20
20,1,20
183,6,19
117,3,19
9,2,19
57,0,19
11,10,18
201,0,18
73,2,16
31,2,16
60,3,16
122,2,13
3,9,12
207,17,12
128,5,12
8,4,10
153,6,10
27,5,9
120,4,9
240,1,8
46,2,6
96,1,5
118,1,5
154,5,4
184,3,4
221,0,4
23,1,4
111,3,4
156,0,4
115,0,4
58,0,4
187,1,3
84,0,3
214,0,2
5,0,2
245,0,2
109,0,2
59,0,1
6,0,1
176,0,1
30,1,0
206,1,0
44,1,0
105,1,0
253,2,0
172,1,0
