location_id,pickup_count,dropoff_count
79,13108,9642
48,10265,8961
68,6731,6887
170,5648,6678
186,5003,5955
107,6507,5948
230,10805,5931
148,9891,5578
249,8984,5457
263,3003,5189
141,3125,5098
164,7369,5002
90,4398,4567
239,3188,4447
229,3402,4363
234,8328,4344
238,1913,4336
162,5379,4310
142,5699,4249
163,5798,4235
236,2141,4081
231,4637,3983
161,7859,3890
137,2922,3835
233,2048,3683
246,2999,3531
100,4709,3316
50,2349,3282
237,4175,3230
158,4637,3223
114,6761,3218
87,1782,3188
7,597,3127
140,1694,3125
264,3168,3053
144,4500,2983
75,983,2934
262,683,2912
41,982,2869
113,3748,2841
143,885,2737
42,536,2608
74,914,2515
244,359,2269
181,508,2250
151,824,2246
116,481,2072
4,936,2016
211,2538,1877
255,1046,1831
232,806,1815
13,1035,1796
256,674,1752
166,1027,1699
145,493,1672
112,342,1660
224,314,1589
226,399,1442
43,1341,1428
261,905,1417
61,101,1384
243,101,1381
33,219,1350
49,168,1341
125,1791,1320
265,240,1251
223,143,1243
80,350,1239
129,205,1181
25,455,1175
17,150,1171
24,471,1097
97,492,1076
37,155,994
88,1053,977
179,138,902
65,365,890
209,629,869
152,280,847
189,141,839
225,62,806
45,807,803
40,144,718
146,317,700
89,29,663
95,39,663
36,92,634
188,45,629
260,155,621
127,62,578
82,91,571
66,103,562
14,19,513
132,8831,459
168,68,449
228,38,438
52,70,428
198,9,384
62,27,365
257,9,342
106,84,338
193,115,309
69,26,291
202,15,259
83,32,243
216,15,230
196,19,226
10,39,224
133,11,220
159,22,190
173,13,188
92,9,182
157,16,180
227,4,179
195,22,177
220,10,176
169,10,175
247,46,164
28,37,161
54,9,155
160,5,153
70,18,153
134,11,145
200,2,144
138,5276,144
177,17,141
130,18,139
76,9,136
56,11,133
39,5,132
18,6,129
235,12,128
190,19,127
71,4,124
85,15,122
119,13,121
197,7,119
241,2,119
219,15,116
212,4,114
217,36,112
91,5,106
258,1,101
165,4,101
22,0,100
126,6,100
167,8,99
185,3,93
72,5,92
218,1,88
135,2,88
205,1,86
35,6,86
67,3,86
213,4,85
191,4,85
131,4,84
123,1,80
174,6,79
121,3,78
248,2,77
26,3,76
208,3,76
21,2,75
94,4,74
147,4,72
12,70,72
136,18,71
215,9,71
182,1,71
102,2,70
259,7,67
250,6,63
171,5,63
63,2,63
210,5,62
16,3,59
149,2,59
254,1,57
242,9,54
203,3,52
53,3,52
15,1,50
51,1,49
252,1,49
155,2,48
32,0,48
20,2,48
1,1,47
29,3,46
78,1,45
124,2,44
57,1,44
47,3,42
19,3,42
55,2,42
3,2,40
139,0,40
98,0,40
64,2,39
108,2,39
180,1,36
60,4,35
192,2,35
11,1,34
178,4,34
120,6,33
81,2,33
175,0,33
73,0,32
77,7,30
34,4,29
183,0,28
38,1,28
150,0,28
201,0,27
128,2,26
86,0,26
9,2,25
101,2,24
153,2,23
222,1,23
122,0,22
93,25,20
240,2,20
206,2,18
117,1,17
221,1,13
118,1,12
8,1,11
156,0,11
58,1,11
31,2,10
96,0,9
6,0,9
23,0,9
111,1,9
245,0,8
109,0,8
194,9,6
172,0,6
59,0,5
251,0,5
27,0,5
46,0,5
115,0,5
204,0,5
214,0,4
207,3,4
30,0,3
187,0,3
5,0,3
176,0,3
84,0,3
154,2,2
184,1,2
44,0,2
105,0,1
