location_id,pickup_count,dropoff_count
237,20975,19381
236,19960,20103
161,15303,13167
138,14823,7159
132,13472,6753
162,12705,10801
142,12688,12425
170,11986,12196
239,11973,12055
234,11520,9482
230,10906,10711
186,10492,10849
163,10192,9168
141,9279,10156
238,9040,10123
107,8194,7183
48,7831,9114
43,7677,5154
68,7495,7237
164,7419,7903
140,7222,6460
263,7090,7869
90,6173,4936
100,6139,6386
79,6071,6587
229,5796,6836
264,5613,5029
113,5530,5475
231,5413,4832
246,5186,5890
249,5135,5283
233,5029,5057
143,5020,6132
262,4687,6231
137,4105,3914
151,3782,4034
114,3678,3542
13,3252,2982
144,3206,3301
50,3131,3833
158,2965,3798
87,2961,2292
75,2952,4527
211,2586,3159
166,2517,3168
261,2233,1398
148,2114,2862
88,1658,1077
74,1540,3146
125,1534,1459
41,1377,2610
24,1164,1469
45,951,787
209,664,780
145,567,875
42,565,1368
224,564,1359
226,530,541
65,491,562
10,455,201
232,443,1544
4,417,1447
152,399,558
244,370,824
116,349,787
25,343,523
7,341,839
33,317,776
146,266,308
12,241,161
97,237,386
181,211,721
66,182,459
193,165,228
93,159,59
255,153,746
129,144,446
260,142,295
215,140,52
223,138,475
194,131,219
216,130,207
130,125,101
52,115,201
256,113,500
40,105,259
265,102,738
82,99,176
179,96,301
219,94,92
28,75,93
112,72,525
243,72,426
134,70,73
95,69,330
247,66,128
168,63,183
106,58,153
197,56,64
1,54,1457
61,53,312
196,50,102
189,45,203
70,44,167
49,44,360
157,44,94
26,43,91
195,38,125
14,37,168
80,36,326
56,32,59
127,31,139
83,30,109
228,29,130
190,27,59
159,27,55
76,25,102
188,22,185
89,22,198
17,21,284
37,21,207
220,20,109
225,20,205
92,19,183
160,18,72
62,18,110
22,17,64
51,16,46
155,15,43
69,15,93
139,15,59
217,14,150
124,13,50
202,13,106
174,13,32
136,13,33
133,12,67
257,12,125
242,12,43
165,12,70
85,11,36
212,11,29
47,10,18
218,10,77
198,10,113
177,10,51
81,10,28
119,10,55
169,9,42
207,9,6
78,9,34
222,9,25
39,9,85
210,9,57
123,9,43
205,8,70
54,8,71
250,8,29
227,8,52
19,8,26
102,8,33
167,8,29
191,8,54
34,7,29
213,7,67
150,7,29
178,7,28
180,7,22
149,7,33
63,7,24
121,7,42
192,7,20
200,6,117
29,6,28
71,6,75
86,6,30
173,6,42
235,6,49
258,5,63
16,5,64
248,5,40
18,5,37
126,5,24
46,5,11
135,5,81
108,5,20
153,5,7
67,5,39
36,5,128
21,5,43
154,4,4
35,4,50
171,4,55
131,4,45
77,4,25
241,4,35
32,4,44
91,4,65
254,4,50
11,3,14
101,3,40
64,3,31
3,3,19
8,3,6
203,3,44
96,3,8
147,3,21
55,3,44
38,3,39
53,3,30
259,3,36
9,3,31
20,3,22
182,3,35
72,3,81
221,2,4
31,2,7
27,2,6
208,2,46
201,2,11
60,2,12
128,2,17
117,2,31
252,2,61
94,2,20
15,1,43
73,1,17
183,1,20
98,1,46
206,1,5
185,1,25
23,1,5
58,1,8
253,1,5
175,1,27
30,0,1
184,0,4
251,0,2
214,0,4
120,0,9
118,0,7
6,0,8
111,0,3
156,0,3
44,0,2
176,0,1
115,0,8
245,0,1
122,0,17
204,0,1
240,0,12
172,0,4
109,0,2
57,0,21
