location_id,pickup_count,dropoff_count
236,19960,20103
237,20975,19381
161,15303,13167
142,12688,12425
170,11986,12196
239,11973,12055
186,10492,10849
162,12705,10801
230,10906,10711
141,9279,10156
238,9040,10123
234,11520,9482
163,10192,9168
48,7831,9114
164,7419,7903
263,7090,7869
68,7495,7237
107,8194,7183
138,14823,7159
229,5796,6836
132,13472,6753
79,6071,6587
140,7222,6460
100,6139,6386
262,4687,6231
143,5020,6132
246,5186,5890
113,5530,5475
249,5135,5283
43,7677,5154
233,5029,5057
264,5613,5029
90,6173,4936
231,5413,4832
75,2952,4527
151,3782,4034
137,4105,3914
50,3131,3833
158,2965,3798
114,3678,3542
144,3206,3301
166,2517,3168
211,2586,3159
74,1540,3146
13,3252,2982
148,2114,2862
41,1377,2610
87,2961,2292
232,443,1544
24,1164,1469
125,1534,1459
1,54,1457
4,417,1447
261,2233,1398
42,565,1368
224,564,1359
88,1658,1077
145,567,875
7,341,839
244,370,824
116,349,787
45,951,787
209,664,780
33,317,776
255,153,746
265,102,738
181,211,721
65,491,562
152,399,558
226,530,541
112,72,525
25,343,523
256,113,500
223,138,475
66,182,459
129,144,446
243,72,426
97,237,386
49,44,360
95,69,330
80,36,326
61,53,312
146,266,308
179,96,301
260,142,295
17,21,284
40,105,259
193,165,228
194,131,219
37,21,207
216,130,207
225,20,205
189,45,203
52,115,201
10,455,201
89,22,198
188,22,185
168,63,183
92,19,183
82,99,176
14,37,168
70,44,167
12,241,161
106,58,153
217,14,150
127,31,139
228,29,130
247,66,128
36,5,128
195,38,125
257,12,125
200,6,117
198,10,113
62,18,110
220,20,109
83,30,109
202,13,106
76,25,102
196,50,102
130,125,101
157,44,94
69,15,93
28,75,93
219,94,92
26,43,91
39,9,85
135,5,81
72,3,81
218,10,77
71,6,75
134,70,73
160,18,72
54,8,71
205,8,70
165,12,70
133,12,67
213,7,67
91,4,65
22,17,64
16,5,64
197,56,64
258,5,63
252,2,61
139,15,59
93,159,59
190,27,59
56,32,59
210,9,57
171,4,55
159,27,55
119,10,55
191,8,54
227,8,52
215,140,52
177,10,51
124,13,50
35,4,50
254,4,50
235,6,49
51,16,46
98,1,46
208,2,46
131,4,45
203,3,44
55,3,44
32,4,44
15,1,43
155,15,43
242,12,43
123,9,43
21,5,43
169,9,42
173,6,42
121,7,42
101,3,40
248,5,40
38,3,39
67,5,39
18,5,37
85,11,36
259,3,36
241,4,35
182,3,35
78,9,34
136,13,33
102,8,33
149,7,33
174,13,32
64,3,31
117,2,31
9,3,31
53,3,30
86,6,30
34,7,29
250,8,29
167,8,29
150,7,29
212,11,29
29,6,28
81,10,28
178,7,28
175,1,27
19,8,26
77,4,25
185,1,25
222,9,25
126,5,24
63,7,24
180,7,22
20,3,22
147,3,21
57,0,21
183,1,20
108,5,20
94,2,20
192,7,20
3,3,19
47,10,18
73,1,17
128,2,17
122,0,17
11,3,14
60,2,12
240,0,12
46,5,11
201,2,11
120,0,9
96,3,8
6,0,8
115,0,8
58,1,8
31,2,7
118,0,7
153,5,7
8,3,6
27,2,6
207,9,6
206,1,5
23,1,5
253,1,5
154,4,4
184,0,4
214,0,4
221,2,4
172,0,4
111,0,3
156,0,3
251,0,2
44,0,2
109,0,2
30,0,1
176,0,1
245,0,1
204,0,1
