location_id,pickup_count,dropoff_count
237,25434,21803
236,21806,21885
161,18368,14635
162,17108,11502
230,16291,16309
142,16228,18623
234,16135,12693
138,15494,4796
170,15232,13936
163,15046,10238
239,14110,15760
48,13325,13943
186,13216,10442
141,12217,13022
132,11179,5684
238,10755,12167
43,10720,8105
68,10691,10152
164,10612,9781
107,10380,10526
229,9603,9611
79,9330,12781
263,8968,10848
140,8731,8062
90,8716,6545
231,8250,7136
246,7663,9726
113,7643,7392
100,7578,6132
249,7487,9211
264,6868,6156
233,6656,6007
143,6439,7214
262,6379,7583
137,5986,5855
114,5518,5998
151,4901,5010
144,4571,4390
13,4511,3614
158,4317,6030
211,4279,4341
87,3986,2783
50,3807,5536
148,3625,5517
75,3193,5282
166,3114,3768
261,2876,1766
125,2390,2160
88,2229,1207
41,1872,3641
74,1727,3667
24,1546,1942
209,1081,1187
224,1003,2159
45,989,1192
4,772,2546
42,734,2025
65,728,719
232,665,2475
33,596,1373
152,552,762
116,486,1218
25,478,820
244,464,1145
145,430,1126
181,384,1246
97,383,753
226,375,738
66,356,835
146,333,389
7,315,1203
255,303,1128
52,225,431
40,171,587
256,170,943
265,145,956
12,142,122
10,141,226
193,125,250
179,121,425
112,116,918
223,114,551
243,93,657
129,87,475
260,84,310
49,77,641
194,73,106
168,72,255
189,66,361
106,61,242
80,59,542
61,58,500
247,58,208
70,47,196
127,46,246
1,45,923
17,41,376
82,41,186
219,40,112
93,40,93
37,39,332
215,39,60
216,39,200
130,31,118
228,31,172
14,31,252
34,30,48
89,29,277
225,29,277
95,28,492
159,27,82
69,24,177
188,24,192
202,24,199
133,22,103
28,22,103
195,22,197
217,22,123
220,21,175
197,19,85
190,19,68
134,19,90
62,19,148
83,17,96
54,16,116
76,16,118
254,16,52
26,15,105
257,15,201
196,15,124
227,13,75
72,13,88
78,12,32
177,12,69
167,12,55
191,12,51
71,11,67
153,11,11
36,11,180
165,11,100
157,11,74
174,10,45
92,10,202
235,10,58
51,9,107
208,9,70
213,9,84
56,9,86
119,9,124
124,8,51
250,8,35
203,8,55
85,8,64
218,8,75
39,8,138
91,8,84
22,7,73
19,7,35
241,7,65
212,7,45
155,6,80
200,6,145
31,6,13
18,6,56
77,6,29
136,6,39
180,6,44
149,6,42
222,6,26
121,6,54
21,6,26
205,5,66
169,5,60
35,5,72
47,5,35
185,5,31
242,5,24
67,5,54
20,5,45
252,5,67
11,4,23
101,4,29
64,4,44
8,4,6
258,4,58
27,4,9
147,4,46
198,4,134
60,4,21
128,4,24
55,4,43
81,4,30
178,4,28
173,4,60
32,4,49
182,4,71
175,4,42
29,3,50
139,3,34
135,3,83
122,3,28
117,3,31
259,3,35
210,3,55
15,2,58
126,2,27
131,2,51
120,2,15
102,2,41
108,2,34
240,2,13
9,2,27
105,2,1
123,2,52
94,2,20
192,2,24
57,2,21
3,1,32
160,1,104
184,1,3
16,1,62
171,1,60
183,1,21
98,1,57
248,1,34
207,1,0
6,1,13
104,1,1
38,1,34
115,1,5
53,1,45
86,1,38
58,1,10
150,1,33
253,1,3
63,1,42
154,0,10
73,0,13
251,0,3
187,0,2
214,0,3
96,0,7
221,0,4
5,0,3
206,0,6
46,0,9
118,0,5
201,0,16
23,0,5
111,0,2
156,0,4
44,0,2
176,0,3
245,0,1
84,0,3
172,0,2
109,0,4
