location_id,pickup_count,dropoff_count
161,8731,24852
162,12607,20030
236,20688,17520
237,18693,14845
230,8681,12479
170,13187,12355
163,7002,11635
234,8557,11336
140,9916,8776
142,10376,8129
246,4839,7972
186,12078,7644
238,10759,7487
164,6915,6995
231,6167,6989
239,10111,6859
138,9518,6602
233,6125,6457
141,10639,6454
68,6522,6432
107,9067,6405
100,7533,6363
75,3932,5722
137,5625,5573
48,9985,5377
13,5243,5298
229,9414,4850
166,2579,4832
263,8393,4634
43,4675,4219
143,5916,4110
90,5706,4099
113,5630,3766
50,4293,3660
264,4181,3501
249,5265,3387
87,2975,3237
262,6898,3164
74,2043,3121
132,4717,3010
88,1109,2880
79,6079,2801
158,3516,2755
114,2220,2360
125,1923,2209
151,4623,1820
144,1640,1744
41,2178,1743
211,1545,1741
261,1397,1643
244,729,1263
232,570,1120
42,1103,1102
209,670,1099
45,482,1046
148,1959,1037
24,1826,1028
33,879,980
1,20,796
4,884,729
145,260,690
65,670,681
152,503,632
7,717,590
226,902,588
116,815,534
265,118,522
12,46,515
181,275,423
25,321,407
193,288,404
224,959,381
146,389,379
223,232,333
129,242,330
97,336,299
66,266,281
260,277,276
112,41,258
243,103,246
255,56,244
179,416,232
49,141,218
61,73,214
168,57,205
256,59,188
194,16,163
95,90,160
40,620,159
82,109,151
37,41,148
80,43,138
69,29,137
247,63,137
17,54,135
127,35,124
159,16,123
225,40,118
200,12,117
228,45,114
52,661,111
89,93,111
92,36,107
189,57,104
188,70,102
130,41,100
83,52,100
106,27,95
195,23,89
14,36,87
70,56,85
36,2,79
62,22,77
196,38,70
216,58,69
26,19,67
10,150,63
71,27,62
34,10,61
174,16,60
135,26,60
220,18,59
28,29,58
76,46,58
197,17,57
198,9,55
56,23,55
93,45,54
217,10,54
202,13,52
134,22,52
254,12,51
173,6,50
235,15,49
39,44,49
126,8,48
167,18,48
165,32,48
119,16,48
171,7,46
169,12,44
160,5,44
185,6,44
192,4,44
227,5,42
177,24,42
257,15,41
241,6,40
72,41,40
157,8,38
208,8,37
20,1,37
123,21,37
121,9,36
47,10,35
128,4,35
242,7,35
136,8,34
91,38,34
258,15,33
149,5,33
215,33,33
133,20,32
85,26,32
102,2,32
67,3,32
205,24,31
18,8,31
218,25,31
131,10,31
54,38,30
22,10,30
98,4,30
219,46,29
213,34,29
250,13,28
32,13,28
55,15,27
190,10,27
155,20,26
16,5,26
78,15,26
191,11,26
175,10,26
259,13,25
203,8,23
210,23,23
21,12,23
182,9,23
29,19,22
212,16,22
248,12,21
38,10,21
53,4,21
63,6,21
51,40,20
35,38,20
147,8,20
252,7,20
124,14,19
19,20,19
139,10,17
117,0,17
81,15,17
150,4,17
178,9,17
207,9,15
73,2,14
60,5,13
15,9,12
101,3,12
64,4,12
77,19,12
180,7,12
108,4,11
86,1,11
9,2,11
31,0,10
3,4,9
240,1,9
222,15,9
57,0,9
154,1,8
153,10,8
94,3,8
201,0,7
11,10,6
120,0,6
122,3,6
96,2,4
206,2,4
115,0,4
8,4,3
183,0,3
221,1,3
23,0,3
111,2,3
58,3,3
184,0,2
214,0,2
118,0,2
176,0,2
204,0,2
253,0,2
172,0,2
30,0,1
59,0,1
187,0,1
46,0,1
6,0,1
156,0,1
245,0,1
105,1,1
