location_id,pickup_count,dropoff_count
237,18138,13252
162,17690,8850
161,17642,8895
234,17075,11537
170,15171,13936
230,14954,10840
142,13436,11215
132,13277,3309
186,12787,11227
236,12766,15332
163,12697,7505
138,12599,870
48,12514,12729
79,11980,14758
164,11168,8772
107,10610,11015
239,10253,12404
68,9873,9941
141,9169,12131
249,9146,10418
229,8774,9772
231,8710,7252
100,8247,5560
90,8113,6841
113,7791,7088
263,7385,10583
238,6835,10496
140,6632,7210
233,6322,6368
246,6282,7079
114,6133,6223
144,5898,4833
264,5751,5242
137,5582,6334
43,5156,3251
148,4958,6571
158,4600,5821
211,4191,3899
13,4003,3500
143,3855,6747
87,3669,3396
50,3407,4969
262,3191,6923
151,3158,4286
125,2859,2078
261,2492,1653
75,2323,4389
166,2122,2718
88,1863,1295
41,1633,3510
74,1488,3289
24,1080,1819
209,1002,1203
45,938,1453
4,711,2701
232,669,2820
42,636,2159
65,620,905
224,601,2581
33,545,1762
181,472,1795
116,457,1312
97,439,915
25,435,971
145,431,1567
255,401,1517
152,388,675
7,368,1639
66,347,885
244,311,1374
226,306,853
146,255,492
256,248,1365
112,179,1193
40,155,703
52,151,515
265,148,1119
49,126,888
12,126,114
189,122,514
80,119,791
179,111,570
223,110,704
243,105,1078
129,99,594
193,96,214
10,77,284
260,71,314
61,69,630
17,69,542
106,57,269
168,51,297
37,42,422
127,40,466
195,39,209
247,39,132
89,35,357
82,35,202
93,33,36
95,33,620
225,31,376
159,27,96
215,27,44
202,26,246
219,26,118
54,25,176
130,24,79
228,24,204
1,24,491
188,22,257
70,22,211
217,21,106
216,21,158
190,20,67
36,20,250
14,19,407
133,17,132
35,17,61
218,17,80
254,17,54
83,16,103
76,16,115
69,15,198
28,15,100
177,14,67
220,13,250
62,13,173
92,12,166
134,12,85
196,12,186
85,11,48
47,11,30
39,11,89
257,10,288
157,10,135
51,9,70
71,9,59
259,9,42
67,9,69
198,8,159
194,8,33
241,8,76
119,8,75
139,7,35
16,7,58
18,7,66
227,7,75
136,7,52
19,7,43
81,7,33
182,7,80
250,6,32
174,6,54
26,6,73
135,6,83
153,6,23
56,6,96
191,6,39
169,5,94
155,5,49
22,5,61
120,5,23
207,5,0
78,5,34
77,5,28
185,5,44
197,5,81
167,5,58
213,5,97
173,5,56
63,5,43
235,5,79
192,5,32
200,4,174
8,4,7
98,4,70
102,4,68
178,4,40
72,4,63
124,3,40
205,3,53
101,3,19
11,3,36
34,3,23
203,3,48
131,3,51
147,3,42
53,3,42
117,3,27
242,3,31
180,3,36
212,3,43
149,3,46
121,3,63
210,3,60
123,3,64
160,2,175
258,2,66
171,2,60
248,2,31
126,2,36
23,2,12
55,2,45
108,2,39
86,2,21
150,2,20
20,2,18
165,2,95
21,2,53
94,2,24
91,2,91
154,1,2
183,1,26
46,1,10
208,1,67
60,1,21
128,1,26
111,1,6
38,1,29
58,1,13
9,1,21
32,1,42
105,1,1
175,1,50
15,0,42
29,0,43
73,0,23
64,0,40
3,0,25
59,0,1
184,0,3
251,0,9
187,0,1
214,0,8
96,0,3
221,0,9
5,0,5
31,0,6
206,0,14
27,0,11
6,0,14
118,0,4
201,0,28
156,0,1
44,0,2
176,0,4
115,0,8
245,0,6
122,0,15
204,0,4
240,0,7
84,0,2
222,0,16
253,0,1
172,0,12
252,0,59
109,0,5
57,0,31
