location_id,pickup_count,dropoff_count
237,21578,23285
236,20347,19501
161,19142,19715
162,14888,14400
170,13981,12985
138,13855,6840
186,13435,10017
142,12505,12770
234,12458,13027
239,11957,10545
163,11855,11647
230,11165,12081
141,10143,9209
164,9345,9090
238,9278,7951
107,8903,7706
48,8718,8901
140,8455,7565
43,8419,8123
68,8108,8547
229,7963,6888
100,7739,6528
263,7241,6555
132,6984,3383
231,6567,6791
90,6431,5668
79,6287,5837
233,6066,5438
246,5985,7058
113,5958,5479
262,5945,4427
143,5582,4707
264,5561,4783
249,5255,5530
137,4925,4358
13,4266,4064
151,3987,2886
50,3595,4343
114,3358,4090
75,3201,4334
144,3076,3939
87,3041,2577
211,2986,4299
158,2976,3963
166,2856,3179
261,2528,1950
148,2338,3014
125,2269,2091
88,1694,1896
41,1405,1922
74,1353,2486
24,1329,1156
224,1055,992
45,949,1026
209,671,978
4,620,1173
42,578,1181
65,514,613
232,472,1213
226,427,450
33,426,717
7,414,710
244,405,926
116,380,508
145,366,730
152,339,570
146,301,333
25,265,477
97,231,331
181,228,539
12,228,460
193,209,257
66,208,561
179,163,207
223,162,316
52,151,172
265,141,713
129,138,339
255,119,543
194,115,262
40,111,187
260,103,194
10,92,104
256,90,453
195,89,197
112,86,395
243,78,377
168,58,167
247,58,248
49,55,250
189,53,154
188,52,112
82,52,153
207,50,54
216,45,117
93,43,62
14,41,120
80,41,202
70,40,91
61,40,221
89,39,146
215,38,43
190,36,124
17,35,206
127,33,143
95,32,219
106,30,125
1,29,974
134,27,54
83,27,69
219,25,38
228,25,141
37,25,187
196,25,87
165,24,45
92,22,127
220,21,101
159,21,70
28,20,51
130,20,75
217,20,128
202,19,77
123,19,46
76,19,107
39,18,47
210,18,37
62,18,63
91,18,51
119,18,81
22,17,46
197,17,48
69,16,101
71,16,47
51,15,42
205,15,40
155,15,39
218,15,42
26,15,77
225,15,114
56,14,54
35,13,32
177,13,31
167,13,47
242,13,42
85,12,37
135,12,51
178,12,30
222,12,18
182,12,27
227,11,29
72,11,40
192,11,23
16,10,44
55,10,42
235,10,30
191,10,41
254,10,30
15,9,33
133,9,44
78,9,31
136,9,29
257,9,61
241,9,32
213,9,30
149,9,34
20,9,27
124,8,28
200,8,65
174,8,29
185,8,18
19,8,19
122,8,17
153,8,10
36,8,85
121,8,53
169,7,31
250,7,33
47,7,23
18,7,22
259,7,20
157,7,61
54,6,57
11,6,18
101,6,28
29,6,32
34,6,37
8,6,2
98,6,44
147,6,25
208,6,32
198,6,52
60,6,19
173,6,38
21,6,26
160,5,47
258,5,33
171,5,35
53,5,21
150,5,17
67,5,30
212,5,21
252,5,29
3,4,22
131,4,25
102,4,25
108,4,15
81,4,16
32,4,26
175,4,14
139,3,25
203,3,23
248,3,17
126,3,22
120,3,12
77,3,25
38,3,28
86,3,20
180,3,13
240,3,9
63,3,18
73,2,23
183,2,5
31,2,37
128,2,39
117,2,14
94,2,12
57,2,6
64,1,14
59,1,5
27,1,2
46,1,5
201,1,7
9,1,21
105,1,1
154,0,6
184,0,1
251,0,2
187,0,2
99,0,1
214,0,5
96,0,2
221,0,6
5,0,2
206,0,3
6,0,4
118,0,6
23,0,9
111,0,1
44,0,2
156,0,2
115,0,6
245,0,2
58,0,9
204,0,1
84,0,1
253,0,2
109,0,1
