location_id,pickup_count,dropoff_count
161,11388,22221
162,12556,17833
237,18081,16215
236,18233,16067
234,8910,14426
170,13512,13102
230,9812,12086
163,8071,11810
246,4988,9783
186,13546,9317
142,10078,9151
164,7730,8589
140,8652,8379
68,7869,7767
231,5652,7731
239,10307,7248
233,5424,7241
100,7816,6989
141,10019,6457
107,8959,6232
138,12665,6162
48,10148,6149
238,9538,5709
229,8515,5559
90,6303,5345
43,5486,5248
13,4199,5233
75,3101,4936
263,8025,4815
113,6045,4764
50,4466,4682
137,4759,4505
166,2237,4077
132,5313,4003
87,2749,3790
264,4320,3775
143,5842,3633
249,5922,3415
79,6883,3289
88,1049,3251
125,1863,3134
114,2575,2976
262,7040,2863
211,1746,2832
158,3337,2721
74,1537,2700
144,1858,2472
261,1607,2073
151,4388,1789
41,1550,1707
148,2097,1538
45,626,1335
244,548,1301
209,611,1044
42,746,975
232,433,862
24,1631,783
1,27,775
65,589,762
145,299,704
4,825,690
33,466,674
265,129,637
7,599,602
12,81,559
66,181,546
226,609,542
152,377,525
224,1213,504
116,599,456
25,285,409
181,214,387
146,342,361
129,217,358
193,270,333
223,240,326
255,62,311
194,28,303
97,266,292
112,37,274
256,43,265
243,56,257
247,59,231
260,183,226
49,114,206
95,69,203
179,298,197
17,39,192
82,103,176
168,55,171
61,85,171
228,41,150
80,38,148
69,27,147
92,26,128
130,45,123
40,340,120
89,55,117
37,23,116
195,28,115
225,35,113
159,22,110
188,66,107
189,49,105
52,340,104
93,33,104
216,49,98
70,84,96
127,39,95
14,29,90
200,9,89
36,8,87
76,54,86
83,41,85
134,27,80
196,24,75
242,16,74
62,21,71
20,7,70
135,30,69
202,23,68
197,10,67
157,10,67
220,22,66
10,115,66
119,17,64
34,4,62
39,36,60
174,12,59
257,12,56
106,41,56
185,4,55
26,20,54
56,11,54
198,13,53
91,36,52
72,30,52
169,12,49
160,6,49
71,19,48
136,4,48
219,32,47
173,7,47
28,32,46
177,26,46
167,15,45
121,8,44
205,25,43
208,8,42
98,4,41
47,4,41
165,21,41
191,5,41
55,25,40
123,18,40
241,8,39
190,15,37
235,14,37
254,25,37
54,15,36
18,10,36
131,11,36
215,35,36
51,27,35
35,54,35
126,4,35
155,15,34
139,13,34
227,13,34
210,20,34
250,9,33
258,11,33
22,17,33
203,12,33
218,25,33
78,12,33
217,16,33
147,7,32
213,26,32
192,7,32
63,13,31
252,4,31
171,7,30
16,5,28
133,16,27
67,5,27
124,4,26
85,15,26
128,4,26
53,5,26
31,0,25
77,23,25
29,4,24
248,6,23
207,20,23
212,11,23
94,0,23
32,15,22
19,9,21
259,9,21
122,8,20
178,9,20
73,0,18
64,2,18
11,10,17
23,2,17
86,6,17
175,5,17
101,8,16
3,6,16
102,4,16
81,12,16
149,2,16
21,16,16
182,19,16
60,4,15
9,2,13
183,4,12
38,9,11
222,20,11
150,1,10
57,0,10
15,6,9
240,2,9
117,6,8
153,6,7
180,2,7
201,0,6
108,12,6
120,1,5
115,0,5
96,2,4
206,0,4
118,0,4
154,0,3
46,0,3
245,0,3
58,0,3
8,5,2
214,0,2
221,0,2
27,0,2
6,0,2
253,2,2
109,0,2
30,0,1
59,0,1
251,0,1
5,0,1
111,0,1
204,0,1
84,0,1
172,0,1
156,2,0
