location_id,pickup_count,dropoff_count
48,5593,1586
186,3671,2903
100,3142,918
132,3024,2978
79,2312,813
230,2224,3005
170,2174,1656
162,2127,2249
236,2069,1505
263,1975,893
107,1941,1018
141,1930,1237
68,1903,1497
164,1767,1096
238,1696,885
237,1672,1319
239,1663,686
90,1585,976
249,1520,547
161,1390,4201
229,1356,710
142,1340,1328
234,1244,1455
163,1186,1557
262,1175,424
140,1162,1367
148,1112,345
231,1095,883
264,1075,768
137,1023,1269
233,996,658
75,980,925
113,863,527
151,847,332
50,822,675
143,796,450
114,712,434
74,705,814
87,642,419
246,621,1275
41,577,456
43,573,452
7,569,637
226,531,517
13,465,340
158,462,287
144,406,281
166,390,445
224,387,162
125,352,169
24,351,162
261,341,251
42,337,393
129,319,281
88,271,246
211,267,218
146,264,206
116,239,388
4,239,283
260,225,267
138,198,4983
145,196,403
179,185,228
223,180,289
193,178,153
25,169,86
244,167,459
65,155,131
209,154,116
33,147,99
152,126,205
232,125,234
82,121,210
52,113,20
256,109,189
40,102,46
45,90,141
255,85,161
97,75,103
80,72,209
181,67,269
83,67,113
112,60,218
265,60,245
70,56,58
95,52,93
168,50,164
17,43,195
37,42,287
61,37,242
10,36,26
196,33,39
247,32,47
49,32,138
36,30,170
66,30,68
89,28,123
225,26,169
188,25,87
243,24,147
135,22,27
106,22,37
130,21,33
228,21,94
215,21,8
71,20,18
259,20,13
159,20,46
133,19,39
76,18,41
28,17,34
26,17,29
207,17,22
189,17,63
218,16,10
219,16,16
205,15,13
216,15,42
69,14,76
257,14,37
93,14,16
92,14,47
173,14,75
203,13,4
85,13,22
197,13,28
178,13,24
150,12,4
134,12,44
1,12,642
39,12,15
62,12,41
191,12,17
91,12,24
213,11,28
235,11,27
160,10,31
167,10,39
212,10,35
102,9,23
56,9,60
12,9,36
14,9,59
22,8,27
177,8,48
127,8,73
72,8,17
174,7,22
78,7,20
157,7,60
119,7,38
136,6,19
182,6,11
175,6,5
250,5,21
195,5,31
47,5,17
198,5,119
165,5,28
169,4,67
19,4,5
190,4,9
242,4,13
217,4,32
20,4,16
123,4,32
94,4,18
254,4,28
51,3,10
155,3,13
139,3,1
8,3,3
214,3,3
221,3,9
18,3,31
77,3,8
6,3,5
241,3,33
53,3,18
86,3,7
32,3,16
29,2,8
3,2,9
258,2,25
35,2,17
248,2,29
31,2,3
208,2,18
60,2,16
194,2,8
220,2,20
153,2,3
149,2,14
121,2,18
210,2,16
21,2,22
124,1,8
200,1,12
11,1,6
101,1,1
73,1,7
184,1,3
16,1,10
171,1,30
98,1,4
96,1,1
126,1,48
227,1,48
120,1,7
185,1,16
23,1,2
38,1,6
122,1,3
117,1,6
240,1,9
67,1,20
222,1,4
192,1,11
57,1,5
54,0,27
15,0,7
154,0,1
64,0,6
34,0,18
59,0,2
251,0,1
183,0,8
187,0,2
99,0,1
202,0,41
5,0,1
206,0,2
27,0,1
131,0,18
147,0,12
118,0,4
201,0,2
128,0,4
55,0,14
111,0,3
156,0,1
176,0,1
115,0,2
108,0,6
58,0,1
204,0,1
81,0,3
180,0,9
9,0,10
63,0,8
252,0,7
109,0,2
