location_id,pickup_count,dropoff_count
79,9303,5317
148,9118,2794
249,5273,2758
48,4879,4243
68,4813,3494
114,4377,1570
230,4009,2631
164,3496,2218
158,3296,1285
234,3055,1936
144,2860,1534
107,2728,2850
186,2632,2366
246,2549,1791
90,2381,2377
163,2116,1493
100,2038,1112
231,2034,1900
170,1925,3063
161,1920,1177
162,1719,1436
141,1703,2101
132,1648,139
264,1583,1383
229,1532,1686
113,1462,1314
263,1397,2126
137,1277,2396
50,1250,1498
211,1168,828
125,1166,740
142,1084,1486
239,1033,1399
237,902,931
233,716,1711
238,683,1426
4,624,1087
255,596,905
140,586,1195
87,577,1751
236,527,1332
232,522,928
7,515,1845
74,504,1310
256,498,971
75,471,1378
166,458,744
138,431,89
41,426,1142
261,383,729
45,372,463
88,367,458
151,318,832
226,312,917
143,285,931
145,269,752
80,251,736
43,246,428
42,243,1176
116,241,1091
24,230,447
262,221,1030
181,214,721
13,213,655
129,212,790
209,208,437
112,191,725
25,181,420
146,178,336
265,156,612
260,154,511
224,150,799
152,139,505
244,137,1038
37,136,724
65,136,390
82,130,475
97,118,419
36,113,474
17,88,608
179,87,446
49,77,480
193,73,177
223,71,733
61,67,717
33,54,400
168,52,288
225,46,449
189,43,296
106,43,133
243,41,463
40,37,227
83,35,159
89,29,330
217,25,57
127,24,233
66,24,165
196,20,89
52,19,112
188,18,290
228,18,273
173,18,182
247,17,114
22,15,54
12,15,46
216,15,71
95,14,258
159,14,119
69,12,145
130,12,49
198,12,250
10,12,42
219,10,40
85,9,65
70,9,93
157,9,136
133,8,113
227,8,134
62,8,137
14,8,214
182,8,36
119,8,75
177,7,96
93,7,17
135,7,34
56,7,108
169,6,88
18,6,68
26,6,35
257,6,131
235,6,51
28,5,56
47,5,38
102,5,49
190,5,50
241,5,49
92,5,79
212,5,72
76,5,72
98,4,14
202,4,109
174,4,36
197,4,52
1,4,33
39,4,38
215,4,22
254,4,23
124,3,16
205,3,24
250,3,44
160,3,78
71,3,58
248,3,58
126,3,43
120,3,15
208,3,34
78,3,41
136,3,53
220,3,70
134,3,44
123,3,33
91,3,47
94,3,41
72,3,41
54,2,61
3,2,8
258,2,57
203,2,10
35,2,46
131,2,27
77,2,18
118,2,10
128,2,7
242,2,24
213,2,26
180,2,13
20,2,38
165,2,53
210,2,27
191,2,17
200,1,53
29,1,33
64,1,24
171,1,29
195,1,100
221,1,7
218,1,21
147,1,50
6,1,7
185,1,27
60,1,21
194,1,3
19,1,5
167,1,49
108,1,17
86,1,6
204,1,4
81,1,10
150,1,13
153,1,10
240,1,9
9,1,19
63,1,26
121,1,29
252,1,28
2,1,0
57,1,20
51,0,8
15,0,11
155,0,19
11,0,24
101,0,8
73,0,10
30,0,1
34,0,12
59,0,4
139,0,12
8,0,7
184,0,2
16,0,29
251,0,4
183,0,17
187,0,2
214,0,5
96,0,1
5,0,3
31,0,4
206,0,6
46,0,3
201,0,12
23,0,5
55,0,9
111,0,7
38,0,8
44,0,2
176,0,1
115,0,11
53,0,19
245,0,4
122,0,6
117,0,8
58,0,3
178,0,15
259,0,33
67,0,64
84,0,1
32,0,12
149,0,31
222,0,6
253,0,2
172,0,1
109,0,4
21,0,33
175,0,7
192,0,16
