location_id,pickup_count,dropoff_count
237,18626,18408
236,18444,17708
161,14112,20470
138,14019,5659
186,13493,9642
170,12444,12101
162,12292,14043
239,10934,8933
230,10692,11203
142,10504,9907
48,10134,7064
163,10132,11377
234,9751,13085
141,9674,7737
238,9056,6377
164,8238,8726
68,8061,7871
107,7995,6171
229,7604,5516
140,7577,7949
263,7490,5384
100,7412,6603
43,6898,7771
262,6571,3394
132,6563,2759
90,6243,5237
79,6238,3881
231,5910,6785
143,5873,4207
113,5539,5061
249,5494,3991
246,5002,9132
233,4937,5961
264,4597,4008
137,4308,4256
50,4250,4726
151,4175,2259
13,3620,4404
75,2903,4326
158,2766,3373
87,2507,2987
114,2491,3179
211,2196,3804
125,2049,2800
144,2029,2729
166,1963,3241
261,1921,2508
148,1901,2019
24,1447,904
74,1396,2476
41,1342,1743
224,1333,604
88,1052,2498
45,706,1057
4,681,760
209,555,871
226,545,589
42,500,990
7,467,612
232,467,974
65,451,636
244,449,1052
116,432,455
145,420,853
33,357,646
146,339,333
152,319,509
193,282,352
25,245,407
52,213,102
179,211,202
97,203,303
181,191,409
40,188,141
129,171,377
223,170,329
260,148,233
265,144,725
66,131,575
10,100,84
12,99,652
256,72,294
243,72,305
70,71,104
89,70,149
49,67,230
82,66,202
61,58,220
255,57,375
112,56,310
95,51,197
168,47,184
215,46,40
189,45,123
225,44,132
76,44,101
130,43,151
188,41,91
247,41,206
228,39,148
39,39,69
219,38,47
37,38,162
83,37,59
216,36,105
28,34,71
80,34,191
17,33,161
195,32,128
93,30,88
106,29,98
1,29,746
127,29,99
62,29,61
14,28,99
207,26,25
194,26,408
159,25,101
205,24,51
196,24,80
213,23,44
69,22,83
26,22,62
55,21,50
139,20,30
218,20,49
22,18,35
35,18,53
92,18,116
222,18,15
51,17,32
197,17,108
134,17,52
165,17,41
72,17,38
135,16,72
91,16,63
77,15,23
220,15,65
119,15,52
155,14,38
177,14,46
235,14,40
123,14,33
29,13,25
133,13,34
71,13,35
131,13,43
227,13,32
108,13,12
173,13,79
47,12,30
202,12,47
78,12,28
198,12,83
167,12,45
217,12,51
191,12,39
157,12,79
81,11,27
210,11,39
54,10,28
160,10,57
203,10,29
208,10,37
257,10,48
242,10,51
153,10,7
56,10,52
182,10,21
175,10,15
136,9,24
36,9,80
101,8,15
34,8,47
126,8,39
190,8,90
67,8,21
212,8,22
254,8,26
192,8,34
15,7,27
200,7,67
11,7,15
3,7,26
185,7,34
38,7,22
117,7,13
124,6,38
250,6,20
85,6,34
16,6,30
18,6,33
19,6,20
241,6,36
121,6,33
258,5,63
147,5,17
53,5,30
32,5,14
63,5,31
169,4,39
171,4,29
174,4,39
60,4,16
122,4,15
150,4,15
259,4,17
149,4,14
21,4,17
64,3,14
8,3,6
183,3,10
6,3,5
102,3,33
86,3,16
178,3,9
240,3,8
20,3,50
252,3,38
73,2,18
98,2,30
214,2,1
248,2,20
128,2,18
156,2,3
58,2,4
94,2,12
154,1,2
59,1,0
221,1,1
31,1,45
120,1,8
118,1,5
201,1,9
111,1,0
180,1,21
9,1,16
2,1,2
57,1,11
251,0,4
96,0,4
5,0,1
206,0,2
27,0,3
46,0,4
23,0,5
115,0,4
245,0,4
253,0,5
172,0,3
109,0,1
