location_id,pickup_count,dropoff_count
142,19503,9273
48,19286,13451
230,17075,9651
79,16846,13259
161,16295,8029
162,14582,8612
237,14317,10590
234,13890,8249
138,12944,195
163,12299,7961
186,11565,9672
170,11396,12569
249,11347,8365
107,10842,10088
68,10794,9850
164,10483,8415
132,10125,1377
231,9251,6642
239,9025,10922
148,8477,6326
114,8202,4821
229,7744,9463
236,7526,13453
90,7300,6669
141,7140,10831
100,6760,5033
113,6566,5610
263,6236,9814
144,6121,3683
264,5694,5133
246,5174,5825
238,4976,10125
43,4711,4219
158,4392,4685
137,4353,6152
50,4302,4991
211,4201,3078
233,4192,6537
87,3694,4377
140,3673,6174
13,3088,3445
143,3082,6263
125,2654,1941
261,2218,2252
151,2063,4627
166,1890,3257
75,1842,4870
88,1790,1255
262,1775,7006
41,1744,4168
74,1303,3222
209,1105,1376
4,1060,2708
45,1046,1129
232,949,2615
181,862,3253
24,848,1913
255,813,2031
97,787,1494
42,701,3081
25,696,1631
256,641,1810
224,640,2836
33,633,2562
65,622,1310
116,577,2247
145,577,2055
244,510,2613
7,466,2609
152,452,955
226,391,1229
66,379,926
146,350,698
112,345,1916
80,316,1134
40,241,1165
52,234,835
265,222,1359
49,220,1701
189,204,1087
223,161,1152
17,160,1090
243,152,2062
179,135,854
129,123,947
106,117,407
12,113,103
193,111,261
61,97,1397
260,86,510
127,82,784
247,78,167
37,78,753
188,64,554
10,61,262
217,59,145
82,55,351
168,53,381
93,45,38
36,41,445
89,39,625
225,39,685
95,36,975
228,35,399
216,34,175
54,32,285
190,31,119
195,26,223
83,24,183
14,23,586
35,22,77
130,22,121
70,21,216
196,21,223
69,19,259
159,19,141
202,18,330
219,17,107
194,17,15
85,16,107
62,16,337
215,16,33
157,16,164
76,16,111
257,15,471
134,15,127
56,15,128
71,14,71
18,14,85
173,13,87
34,12,31
28,12,161
72,12,95
119,12,98
133,11,214
197,11,119
39,11,109
191,11,58
177,10,109
198,9,282
67,9,110
91,9,92
207,8,3
102,8,58
53,8,55
92,8,204
78,7,39
220,7,301
254,7,54
250,6,55
22,6,122
174,6,83
218,6,85
147,6,72
241,6,93
212,6,64
32,6,44
51,5,48
169,5,128
200,5,247
29,5,43
136,5,58
180,5,42
149,5,61
1,5,105
20,5,30
121,5,100
21,5,77
160,4,168
126,4,63
227,4,147
120,4,23
19,4,43
167,4,71
38,4,41
81,4,32
242,4,44
150,4,33
178,4,49
165,4,134
235,4,115
192,4,39
57,4,43
124,3,63
205,3,70
101,3,26
3,3,46
131,3,75
26,3,79
135,3,110
63,3,48
123,3,57
139,2,35
183,2,36
171,2,83
47,2,40
208,2,83
77,2,33
185,2,70
60,2,33
156,2,2
259,2,56
240,2,11
9,2,31
105,2,0
253,2,3
182,2,72
94,2,48
15,1,49
155,1,79
64,1,47
258,1,103
184,1,1
199,1,1
16,1,101
98,1,55
96,1,12
248,1,62
221,1,15
31,1,6
46,1,7
44,1,3
117,1,22
108,1,31
86,1,25
58,1,15
213,1,77
153,1,22
84,1,10
222,1,24
252,1,89
210,1,76
175,1,51
154,0,5
11,0,45
73,0,34
30,0,1
59,0,6
8,0,8
203,0,43
251,0,8
187,0,4
99,0,1
214,0,7
206,0,15
27,0,8
6,0,14
118,0,7
201,0,32
23,0,18
128,0,39
55,0,50
111,0,9
176,0,6
115,0,4
245,0,4
122,0,16
204,0,7
172,0,11
109,0,9
